	movie_id	subject	object
3759	16167538	Karthikeyan	Surya
3760	16053851	Rachel Cameron	Gerd von Kratzenow
3761	16053851	Gerd von Kratzenow	Rachel Cameron
3762	23257913	Andrew Kissel	Nancy
3763	23257913	Robert	Andrew Kissel
3764	23257913	Haley	Andrew Kissel
3765	23257913	Nancy	Andrew Kissel
3766	23257913	Nancy	Robert
3767	23257913	Robert	Haley
3768	23257913	Robert	Nancy
3769	23257913	Andrew Kissel	Haley
3770	23257913	Nancy	Haley
3771	28598939	Shane Cooper	Alice
3772	22562616	Angela	Luis DeSanto
3773	22562616	Luis DeSanto	Angela
3774	9344774	Oso	Natalia
3775	1730420	Amy	Jeff Taylor
3776	1730420	Jeff Taylor	Amy
3777	57820	Rose	Eddie
3778	57820	Eddie	Rose
3779	57820	Jim Cunningham	Eddie
3780	57820	Kitty Farmer	Eddie
3781	3135608	Helene	M. Valdemar
3782	3135608	M. Valdemar	Helene
3783	33125941	Lakshmirajam Sadan	Vaasanthi
3784	33125941	S. Balachandar	Vaasanthi
3785	33125941	Vaasanthi	Lakshmirajam Sadan
3786	33125941	S. Balachandar	Lakshmirajam Sadan
3787	33125941	Gillette	Vaasanthi
3788	33125941	Vaasanthi	S. Balachandar
3789	28698003	Li Xiaodan	Song Xiaoying
3790	14145137	John Adams	Abigail
3791	14145137	Samuel Adams	Abigail
3792	22516815	Beth Donovan	Paul Donovan
3793	18216602	Marta	Iñaki
3794	18216602	Iñaki	Marta
3795	15205682	Nora	John Davis
3796	15205682	John Davis	Nora
3797	15084442	Rob	Nicola
3798	15084442	Nicola	Rob
3799	23432334	Maggie Preston	Red Pianatowski
3800	23432334	Maggie Preston	Danny Ferguson
3801	26162880	Bala	Revathi
3802	26162880	Revathi	Bala
3803	18002340	Devaki	Easwarapilla
3804	18002340	Easwarapilla	Devaki
3805	26018309	Mike McComb	Stanley
3806	26018309	Stanley	Mike McComb
3807	6787832	Sally	Moe
3808	6787832	Moe	Sally
3809	28826121	Ruth	George Mallory
3810	28826121	George Mallory	Ruth
3811	594815	Claire Spencer	Norman Spencer
3812	594815	Norman Spencer	Claire Spencer
3813	594815	Warren	Mary Feur
3814	21241505	Jake	Judy Carroll
3815	33499642	Sidney Lasseter	Martha
3816	33499642	Martha	Sidney Lasseter
3817	26146275	Drake	Mademoiselle Poppea
3818	13232149	Janvi	Adi Merchant
3819	13232149	Adi Merchant	Janvi
3820	98506	Elspeth	Walt Whittaker
3821	98506	Walt Whittaker	Elspeth
3822	26008898	Sonia	Prateek
3823	26008898	Prateek	Sonia
3824	32621102	Joa	Jonathan Fischer
3825	32621102	Jonathan Fischer	Joa
3826	10198460	Radhika	Nikhil
3827	10198460	Nikhil	Radhika
3828	28385931	Yeung Nai - mou	Gok Siu - dai
3829	3927116	Jean Morgan	Collins
3830	3927116	Collins	Jean Morgan
3831	177776	Alice Claudet	Lawrence
3832	7287091	Carol	Harry Kane
3833	7287091	Harry Kane	Carol
3834	35870724	Nana Mama	Maria
3835	35870724	Alex Cross	Damon
3836	35870724	Alex Cross	Janelle
3837	35870724	Alex Cross	Maria
3838	35870724	Nana Mama	Damon
3839	18702866	Cord Hardin	Lorna
3840	2654186	Melanie	Robert Graysmith
3841	2654186	Robert Graysmith	Melanie
3842	2293612	Oliver Higgins	Martha
3843	2293612	Martha	Oliver Higgins
3844	25359124	Rashid	Uzma
3845	25359124	Uzma	Rashid
3846	16722954	Maya	Michael E. Arth
3847	16722954	Michael E. Arth	Maya
3848	8294126	Seng	Siew Luan
3849	8294126	Mei	Chin Keong
3850	8294126	Siew Luan	Seng
3851	14695159	Patricia	"Pat "" Peters"
3852	14695159	Machoman Bob	"Pat "" Peters"
3853	14695159	"Pat "" Peters"	Machoman Bob
3854	14695159	"Pat "" Peters"	Patricia
3855	78425	Zhuoyun	Master Chen
3856	15662820	Velayi	Madhava Padayachi
3857	15662820	Madhava Padayachi	Velayi
3858	15662820	Hajabhai	Kameela
3859	15662820	Madhava Padayachi	Kameela
3860	15662820	Kameela	Madhava Padayachi
3861	308898	Archie Leach	Wendy
3862	308898	Wendy	Archie Leach
3863	4164806	Bhooma Reddy	Sandhya
3864	4164806	Sandhya	Bhooma Reddy
3865	462749	Hilary	Christopher Finzi
3866	462749	Christopher Finzi	Hilary
3867	12091375	Harvey Bellinger	Lydia
3868	12091375	Lydia	Harvey Bellinger
3869	2566991	Amjad Ali Khan	Mythili
3870	2566991	Mythili	Amjad Ali Khan
3871	23581277	Madhava Rao	Seeta
3872	23581277	Seeta	Madhava Rao
3873	680006	Hathi	Winifred
3874	680006	Winifred	Hathi
3875	18618751	Vishva	Amudha
3876	18618751	Ramakrishnan	Thilothama
3877	18618751	Amudha	Vishva
3878	74394	Teddy	Jack Belicec
3879	74394	Jack Belicec	Teddy
3880	32516138	Gus	Natalie
3881	32516138	Natalie	Gus
3882	910742	Warren Yeager	Jeannette
3883	910742	Jeannette	Warren Yeager
3884	12224576	John Marsden	Judith
3885	5150901	Amy	Jim
3886	10885307	Sergei Kowalski	Columba
3887	10885307	Columba	Sergei Kowalski
3888	2182638	Nathalie	George
3889	2182638	George	Nathalie
3890	19890229	Lauren Hartman	Jennifer
3891	19890229	Jennifer	James Reynolds Pryce
3892	19890229	James Reynolds Pryce	Jennifer
3893	19890229	Parker Gable	Meg
3894	1046470	Tess	Danny Ocean
3895	1046470	Danny Ocean	Tess
3896	26652107	Chandran	Rema
3897	26652107	Rema	Chandran
3898	1025841	Neil Schwary	Marilyn Schwary
3899	1025841	Augie Morosco	Elena Morosco
3900	1025841	Elena Morosco	Neil Schwary
3901	1025841	Elena Morosco	Marilyn Schwary
3902	1025841	Marilyn Schwary	Elena Morosco
3903	1025841	Neil Schwary	Elena Morosco
3904	1025841	Neil Schwary	Augie Morosco
3905	1025841	Augie Morosco	Neil Schwary
3906	1025841	Elena Morosco	Augie Morosco
3907	1025841	Augie Morosco	Marilyn Schwary
3908	1025841	Marilyn Schwary	Augie Morosco
3909	29550893	Vishal	Mariya
3910	29550893	Mariya	Vishal
3911	29550893	Vishal	Vijay Verma
3912	22644279	Jan en Sien	Ko Breman
3913	22644279	Ko Breman	Jan en Sien
3914	6910004	Page	Mike Max
3915	6910004	Mike Max	Page
3916	26067456	Kavya	Narain
3917	26067456	Narain	Kavya
3918	27150879	Nandu	Sirdevi
3919	27150879	Ananthan	Sirdevi
3920	27150879	Nandu	Radhika
3921	27150879	Radhika	Nandu
3922	27150879	Sirdevi	Ananthan
3923	27150879	Sirdevi	Radhika
3924	27150879	Radhika	Ananthan
3925	27150879	Nandu	Ananthan
3926	27150879	Sirdevi	Nandu
3927	27150879	Ananthan	Radhika
3928	27150879	Radhika	Sirdevi
3929	4409955	Anand	Abbas
3930	4409955	Sumitra	Abbas
3931	4409955	Anand	Geetha
3932	4409955	Sumitra	Geetha
3933	4409955	Abbas	Sumitra
3934	4409955	Anand	Sumitra
3935	4409955	Geetha	Sumitra
3936	4409955	Abbas	Geetha
3937	4409955	Adhi Narayanan	Geetha
3938	4409955	Geetha	Adhi Narayanan
3939	4409955	Geetha	Abbas
3940	5501952	Harvey Fairchild	Gillian
3941	10299117	Lucille	Billy
3942	10299117	Billy	Lucille
3943	2388346	Henrietta	Johnny Cobb
3944	2388346	Johnny Cobb	Henrietta
3945	3673758	Ben Kimball	Verna
3946	3673758	Verna	Ben Kimball
3947	15433209	Teddy Mainwarring	Kitty
3948	15433209	Kitty	Teddy Mainwarring
3949	6911871	Jen	Justin
3950	6911871	Justin	Jen
3951	6911871	Yu	Aki
3952	6911871	Aki	Yu
3953	6839657	Chennai Bharath	Vaishnavi
3954	6839657	Vaishnavi	Chennai Bharath
3955	2886036	Ricky Bobby	Carly
3956	706713	Sundaramba	Geetha
3957	706713	Geetha	Pechiappan
3958	706713	Pechiappan	Vishwanathan
3959	706713	Pechiappan	Sundaramba
3960	706713	Vishwanathan	Sundaramba
3961	706713	Geetha	Sundaramba
3962	706713	Sundaramba	Vishwanathan
3963	706713	Vishwanathan	Pechiappan
3964	706713	Vishwanathan	Madhumitha Aishwarya Rai
3965	706713	Pechiappan	Geetha
3966	706713	Sundaramba	Pechiappan
3967	27856647	Pavithran	Snehalatha
3968	27856647	Snehalatha	Pavithran
3969	10703779	Rita	Tarun Kumar
3970	10703779	Tarun Kumar	Rita
3971	10105635	Carl	Viv
3972	10105635	Viv	Carl
3973	29886492	Gokulam	Chandravali
3974	29886492	Radha	Chandravali
3975	29886492	Krishna	Chandravali
3976	29886492	Chandravali	Krishna
3977	29886492	Chandragopa	Chandravali
3978	8388862	Giles Menteer	Angela
3979	8388862	Angela	Giles Menteer
3980	4969625	Brett	Billy
3981	4969625	Constance Flynn	Northerner George Hazard
3982	4969625	Ashton	James Huntoon
3983	4969625	Justin LaMotte	Madeline Fabray
3984	4969625	Northerner George Hazard	Constance Flynn
3985	4969625	Madeline Fabray	Justin LaMotte
3986	4969625	James Huntoon	Ashton
3987	4969625	Billy	Brett
3988	1178011	Hillary Clinton	Bill Clinton
3989	30209823	Kerala Varma Pazhassi Raja	Maakkam
3990	30209823	Maakkam	Kerala Varma Pazhassi Raja
3991	2721109	Evelyn Ryan	Kelly
3992	22475578	Ravishankar	Malini
3993	22475578	Malini	Ravishankar
3994	4520121	Chris Thorne	Eldona
3995	4520121	Eldona	Chris Thorne
3996	13201636	Carmen Odessa Shelby	Sherm
3997	347235	Heather Langenkamp	Chase
3998	30706071	Xiaotian	Yu
3999	30706071	Liu Village	Yu
4000	30706071	Yu	Liu Village
4001	30706071	Fangzheng	Yu
4002	14016369	Michael Conrad	Edna
4003	14016369	Edna	Michael Conrad
4004	22228418	Igor Gouzenko	Anna
4005	511228	Manny Rosen	Belle
4006	511228	Frank Scott	Linda
4007	511228	Belle	Manny Rosen
4008	76018	Jessica	Roger Rabbit
4009	5049061	Ravi	Sujatha
4010	5049061	Sujatha	Ravi
4011	7759122	Thommy	Saroja
4012	7759122	Saroja	Bhaskara Pattelar
4013	7759122	Bhaskara Pattelar	Saroja
4014	23843742	Gowri	Manja
4015	23843742	Manja	Gowri
4016	1897496	Deepak Ahluwalia	Kiranjit Ahluwalia
4017	1897496	Deepak Ahluwalia	Southall
4018	1897496	Kiranjit Ahluwalia	Deepak Ahluwalia
4019	25517416	David	Catherine
4020	25517416	Catherine	David
4021	35291040	Jass	Diljit Dhillon
4022	35291040	Honey cook	Mahi
4023	35291040	Sikhander Tiwana	Jass
4024	35291040	Goldy Dhillon	Diljit Dhillon
4025	35291040	Diljit Dhillon	Jass
4026	35291040	Jass	Mahi
4027	35291040	Preet	Jass
4028	35291040	Advocate Dhillon	Diljit Dhillon
4029	35291040	Mahi	Jass
4030	31918569	Curtis LaForche	Samantha
4031	31918569	Samantha	Curtis LaForche
4032	15912300	Naidu M. R. Radha	Manorama
4033	24838369	Komiya	Tokiko
4034	24838369	Tokiko	Komiya
4035	11553544	Andrew	Patria
4036	11553544	Patria	Andrew
4037	24468896	Kamla	Dinanath
4038	24468896	Dinanath	Prem
4039	24468896	Prem	Dinanath
4040	15451897	Virendra	Suman
4041	15451897	Suman	Virendra
4042	33726624	Caroline	Jack McCall
4043	33726624	Jack McCall	Caroline
4044	96893	George Jung	Mirtha
4045	96893	Mirtha	George Jung
4046	10618415	Suresh	Radha
4047	225459	Billie	Louis McKay
4048	225459	Louis McKay	Billie
4049	2120933	Jimmie Rainwood	Kate
4050	2120933	Kate	Jimmie Rainwood
4051	10619079	Tanya	Genichiro Kuryu
4052	10619079	Genichiro Kuryu	Tanya
4053	2425302	Father Brennan	Katherine
4054	33233579	Ruby	Mick
4055	33233579	Mick	Ruby
4056	23637180	Jack Chismore	Lily
4057	23637180	Lily	Jack Chismore
4058	77674	Joshua	Sara
4059	7329426	Anna	David Holm
4060	7329426	David Holm	Anna
4061	5341691	Rie	Kenichi
4062	12669668	Nita	Vikram
4063	12669668	Vikram	Nita
4064	3296253	Robert	Caroline
4065	3296253	Caroline	Robert
4066	12032423	Hank Deerfield	Joan
4067	10019785	Chatchai	Busaba
4068	10019785	Napat	Sipang
4069	10019785	Sipang	Napat
4070	36057869	Palaniyamma	Singarasu
4071	36057869	Singarasu	Palaniyamma
4072	4711636	Noah Dugan	Bernadette Lafleur
4073	4711636	Bernadette Lafleur	Noah Dugan
4074	25080984	Elizabeth	George VI
4075	25080984	George VI	Elizabeth
4076	25080984	Mrs Wallis Simpson	David
4077	25080984	David	Mrs Wallis Simpson
4078	11040532	Rajesh	Sarika
4079	11040532	Sarika	Rajesh
4080	11040532	Shabnam	Sarika
4081	11040532	Sarika	Kumar
4082	11040532	Kumar	Sarika
4083	30838779	Bobby	Ann
4084	30838779	Christopher Ewing	Ann
4085	30838779	Rebecca	Christopher Ewing
4086	30838779	Ann	Bobby
4087	30838779	Christopher Ewing	Rebecca
4088	30838779	Bobby	Rebecca
4089	30838779	Rebecca	Bobby
4090	30838779	Elena Ramos	Rebecca
4091	30838779	Ann	Rebecca
4092	32582773	Jeanne	Annie
4093	32582773	Albert	Jeanne
4094	10791769	Selvi	Prasath
4095	3210963	Letitia	Caleb Swain
4096	3210963	Caleb Swain	Letitia
4097	6730730	Ramya	Manickam
4098	6730730	Manickam	Ramya
4099	23292052	Paxton	Ben Selleck
4100	2903228	Mary	John Klein
4101	2903228	John Klein	Mary
4102	2903228	Gordon Smallwood	John Klein
4103	36027395	Tamiko	Tajima
4104	36027395	Tajima	Tamiko
4105	31532443	Sebastian Abney	Kate
4106	31532443	Chris Farraday	Kate
4107	8009901	Bao Feng	Tian Long
4108	8009901	Tian Long	Bao Feng
4109	683486	Silas Pendrake	Louise Pendrake
4110	30232525	Soman	Janu
4111	3316533	Nancy Allen	Bruce Gardner
4112	3316533	Bruce Gardner	Nancy Allen
4113	17437774	Marvin Landisman	Rachel
4114	33010244	Paul Craig	Angela
4115	33010244	Angela	Paul Craig
4116	27697789	Lila	Max
4117	27697789	Max	Lila
4118	2572851	King Hrothgar	Queen Wealtheow
4119	2572851	Beowulf	Queen Wealtheow
4120	2572851	Queen Wealtheow	Beowulf
4121	2572851	Robin Wright	Queen Wealtheow
4122	12824577	Alicia	Hugo
4123	12824577	Hugo	Alicia
4124	20887118	Boomer	Giana
4125	24487714	Sergei Grigoriev	Jessica
4126	24487714	Pierre Froment	Jessica
4127	24487714	Jessica	Sergei Grigoriev
4128	5565346	Emile L'Angelier	Madeleine Smith
4129	5565346	Madeleine Smith	Emile L'Angelier
4130	12609759	Resham	Radha
4131	12609759	Resham	Mandakini
4132	12609759	Radha	Mandakini
4133	12609759	Mandakini	Resham
4134	12609759	Radha	Resham
4135	12609759	Mandakini	Radha
4136	11796273	Sonia	Vicky
4137	11796273	Vicky	Sonia
4138	767099	Mary Tudor	King Louis
4139	767099	King Henry VIII	Mary Tudor
4140	767099	King Louis	Mary Tudor
4141	767099	Mary Tudor	Charles Brandon
4142	32629206	Emil Kalluweit	Gertrud Habersaat
4143	32629206	Gertrud Habersaat	Emil Kalluweit
4144	25743404	Kazuya	Tokiko Enomoto
4145	25743404	Tokiko Enomoto	Kazuya
4146	2759477	Malcolm Turner	Sherry Pierce
4147	3371225	Wally	Marcia
4148	3371225	Alice	Sam
4149	3371225	Marcia	Wally
4150	3371225	Greg	Nora
4151	3371225	Nora	Greg
4152	5093828	Franz Sommer	Helene
4153	12005853	Pat	Jeanie Klinger
4154	12005853	Fred Cheaver	Pat
4155	12005853	Scott	Pat
4156	12005853	Jeanie Klinger	Pat
4157	2261684	Ginny Grainger	Jack
4158	17384281	Jo Russell	Dona Viring
4159	22806041	Rose	Uncle Hilton Fairchild
4160	22806041	Uncle Hilton Fairchild	Rose
4161	26985873	Lola begs Hampton	Paula Chester
4162	7536359	Ryan	Judy
4163	7536359	Judy	Ryan
4164	19169351	Ed	Gina
4165	19169351	Ben Anderson	Gina
4166	14281865	Rose	Betsy Drake
4167	14281865	Grant	Betsy Drake
4168	31299921	Marty	Tom Bird
4169	3957197	Danny Morgan	Nancy
4170	20682121	Zhao Deshan	Xiuzhi
4171	20682121	Xiuzhi	Zhao Deshan
4172	4227563	Tucker	Angie
4173	320496	Marcus	Lois
4174	12639467	Linda	Lenny Brown
4175	12639467	Lenny Brown	Linda
4176	1879413	Fred	Phyllis Nefler
4177	1879413	Phyllis Nefler	Fred
4178	76634	Cora	Beverly
4179	76634	Lige Hightower	Wirt Roddy
4180	76634	Wirt Roddy	Lige Hightower
4181	76634	Beverly	Cora
4182	7987443	Moe	Belle
4183	7987443	Belle	Moe
4184	34973310	Moussa	Fatima
4185	9517607	Petar Markov Jakovljević	Danica
4186	5600770	Twyla	Elvis Valderez
4187	5600770	Elvis Valderez	Twyla
4188	5600770	David Sandow	Twyla
4189	5600770	Twyla	David Sandow
4190	16623876	Antoinette	Black Michael
4191	16623876	Black Michael	Antoinette
4192	33511144	Regino	Jacira
4193	3135187	Abu Sufyan	Hind bint Utbah
4194	3135187	Hind bint Utbah	Abu Sufyan
4195	5261186	Valli	Muthuraman
4196	30336596	Asha	Deepak Chander
4197	30336596	Deepak Chander	Asha
4198	30336596	Jyoti	Hukumchand
4199	30336596	Hukumchand	Jyoti
4200	27813251	Sanjana	Prem
4201	27813251	Prem	Sanjana
4202	26015405	Thulasi	Rajesh
4203	26015405	Rajesh	Thulasi
4204	29395410	Chetan Chauhan	Khushi
4205	29395410	Khushi	Bhagat Bhosle
4206	29395410	Bhagat Bhosle	Khushi
4207	24571525	Lorelei Knight	Bob Wharton
4208	24571525	Bob Wharton	Lorelei Knight
4209	5340175	Mary McGuire	Jimmy Calhoun
4210	5340175	Jimmy Calhoun	Mary McGuire
4211	617769	Yōichi Asakawa	Ryūji Takayama
4212	617769	Ryūji Takayama	Yōichi Asakawa
4213	22428085	Ryan Bradley	Colleen
4214	2002403	John	Kara Strode
4215	2002403	Kara Strode	John
4216	2002403	Debra Strode	John
4217	9313808	Becky	Addison Terrill
4218	9313808	Addison Terrill	Becky
4219	100700	John Quincy Archibald	Denise
4220	100700	Denise	John Quincy Archibald
4221	72453	Colleen	Graham Hess
4222	72453	Graham Hess	Colleen
4223	24079358	Nancy	Steven
4224	24079358	Steven	Nancy
4225	21545922	Manoochehr	Nazy
4226	21545922	Nazy	Manoochehr
4227	21545922	Sepideh	Peiman
4228	21545922	Peiman	Sepideh
4229	21545922	Sepideh	Amir
4230	21545922	Amir	Sepideh
4231	24167614	Doris Hillman	Gus Hillman
4232	28103735	Sanjay Raina	Nikita
4233	31841233	Todd	Claire Redfield
4234	31841233	Claire Redfield	Todd
4235	31841233	Alice	Todd
4236	8673987	Ragini	Yeshwant Lohar
4237	8673987	Yeshwant Lohar	Ragini
4238	13670373	John Connor	Kate
4239	13670373	Kate	Marcus Wright
4240	13670373	Marcus Wright	Kate
4241	13670373	Barnes	Kate
4242	27726619	Toshio	Miki
4243	27726619	Miki	Toshio
4244	10934336	Akane	Jin Wu
4245	10934336	Jin Wu	Akane
4246	62668	Katie Embry	Richard
4247	62668	Brian Cox	Richard
4248	62668	Richard	Katie Embry
4249	330874	Patrizia	Messina Sandro
4250	330874	Corrado	Giulia
4251	330874	Anna	Giulia
4252	330874	Giulia	Corrado
4253	330874	Ettore	Patrizia
4254	330874	Messina Sandro	Patrizia
4255	6415441	Priya	Pappu
4256	6415441	Pappu	Priya
4257	33663027	Blinding Siva	Meenakshi
4258	33663027	Meenakshi	Blinding Siva
4259	9822793	Paul Kersey	Joanna
4260	9822793	Joanna	Paul Kersey
4261	24388866	Ramya	Bala
4262	24388866	Bala	Ramya
4263	7134551	Henriette	Anatole
4264	7134551	Anatole	Henriette
4265	12319780	Shobna	Kiran
4266	12319780	Shobna	Prakash
4267	12319780	Suraj	Shobna
4268	12319780	Suraj	Kiran
4269	12319780	Suraj	Prakash
4270	12319780	Thakur Virendra Singh	Ratna
4271	12319780	Kiran	Prakash
4272	12319780	Prakash	Kiran
4273	12319780	Shobna	Suraj
4274	12319780	Kiran	Suraj
4275	12319780	Prakash	Shobna
4276	9973292	Yu Wenjuan	Yan Shouyi
4277	9973292	Yan Shouyi	Yu Wenjuan
4278	3927698	Ettore	Don Bruno
4279	3927698	Anja	Don Bruno
4280	3927698	Don Bruno	Anja
4281	3927698	Don Bruno	Ettore
4282	7348608	Mohei - one of Ishun	Osan
4283	3015054	Tom Newcliffe	Caroline
4284	2253390	Sarah	Paul
4285	2253390	Paul	Sarah
4286	26783359	Laura	Jack
4287	26783359	Jack	Laura
4288	3836795	Steddon	Owen Scudder
4289	3836795	Owen Scudder	Steddon
4290	19747745	Yoyes	Joxean
4291	19747745	Joxean	Yoyes
4292	8844071	Suman	Ajit Bhardwaj
4293	8844071	Ajit Bhardwaj	Suman
4294	8844071	Lala Yodhraj Bhalla	Suman
4295	8844071	Suman	Lala Yodhraj Bhalla
4296	536521	Henry Northrup	Wilma
4297	154635	Patrice de Courcy	Julie
4298	76351	Joe Starrett	Marian
4299	14488825	Larry	Moe
4300	14488825	Moe	Larry
4301	14488825	Moe	Shemp
4302	9669604	Shantha	Will Selvam
4303	9669604	Will Selvam	Shantha
4304	18104083	Nicki	Aarav
4305	18104083	Aarav	Nicki
4306	2080825	Lionel Barrett	Edith Barrett
4307	33887035	Selena	Claudio Perrini
4308	33887035	Claudio Perrini	Selena
4309	28826687	Minos	Pasiphaë
4310	14076924	Dorothy Yates	Edmund Yates
4311	32608236	Wolfie	Wolnie
4312	9001913	Doug Block	Kitty
4313	9001913	Kitty	Doug Block
4314	10725408	Nilambar Chakraborty	Biraj
4315	10725408	Biraj	Nilambar Chakraborty
4316	30699430	Ajay	Slowly Puja
4317	24158745	Laura	Ruben Martinez
4318	24158745	Ruben Martinez	Laura
4319	19256291	Mayuri	Rishin
4320	19256291	Rishin	Mayuri
4321	22246659	Spyros	Jenny
4322	22246659	Spyros	Potis
4323	9111321	Nagalakshmi	Acchanniah
4324	9111321	Acchanniah	Nagalakshmi
4325	12915146	Hu Yuyin	Li Guigui
4326	997174	Frank	Susan Morrison
4327	997174	Susan Morrison	Frank
4328	13725762	Abdullah Khan	Salima Begum
4329	36057868	Shanthi	Vivek
4330	36057868	Vivek	Shanthi
4331	36057868	Raja	Shanthi
4332	36057868	Vivek	Raja
4333	36057868	Raja	Vivek
4334	36057868	Balu	Shanthi
4335	4333107	Anita	Barkley
4336	4333107	Barkley	Anita
4337	20525737	Wally	Bonita
4338	20525737	Bonita	Wally
4339	238810	Grace	James Marshall
4340	238810	James Marshall	Grace
4341	99948	Mulligan	Calli
4342	1827624	Darya	Raymond Greenwood
4343	1827624	Raymond Greenwood	Darya
4344	12099919	Sanjay	Suman
4345	12099919	Suman	Sanjay
4346	26178788	Jack	Kitty Moran
4347	26178788	Kitty Moran	Jack
4348	17271180	Audrey	Erwin Trowbridge
4349	17271180	Erwin Trowbridge	Audrey
4350	18991745	John Smith	Mary Smith
4351	25469888	Selina Joseph	Balachandran Nair
4352	5760640	Anna	Jyoti
4353	5760640	Jyoti	Anna
4354	11474887	Madhumathi	Seenu
4355	11474887	Seenu	Madhumathi
4356	909006	Anita	Olmo
4357	909006	Alfredo Berlinghieri	Ada
4358	909006	Alfredo Berlinghieri	Olmo
4359	909006	Alfredo Berlinghieri	Anita
4360	909006	Olmo	Anita
4361	909006	Anita	Alfredo Berlinghieri
4362	909006	Olmo	Alfredo Berlinghieri
4363	5618923	Peter Artinian	Nita
4364	28066754	Keerikadan Jose	Sethu
4365	25322634	Aaron	Michelle
4366	25322634	Michelle	Aaron
4367	142453	Schofield	Linda
4368	142453	Gaz	Linda
4369	142453	Gerald Cooper	Linda
4370	142453	Schofield	Jean
4371	360138	Alan Erasmus	Lindsay
4372	36252599	Shyamala	Sivankutty
4373	36252599	Sivankutty	Shyamala
4374	12357969	Muthuvel	Gayathri
4375	26716550	Tina	Dirk Zebra
4376	28465900	Colin Ferguson	Susan
4377	28465900	Nathan	Susan
4378	28465900	Susan	Colin Ferguson
4379	22734574	Zipporah	Moses
4380	22734574	Moses	Zipporah
4381	24470766	Ah Gu	Lily
4382	19570233	Madhavi	Sarada
4383	8537006	Kumar	Aarti
4384	8537006	Aarti	Kumar
4385	5632884	Penelope Elcott	Ducky
4386	5632884	Ducky	Penelope Elcott
4387	33103629	Jean	Ralph Bond
4388	8549241	Leo Devoe	Faye
4389	2186688	Colette	Christian Martin
4390	2186688	Christian Martin	Colette
4391	9590609	Kenneth	Vingh
4392	9590609	Vingh	Kenneth
4393	12765279	Marty	Julie
4394	12765279	Vernon	Julie
4395	12765279	Julie	Marty
4396	12765279	Julie	Vernon
4397	10495987	Smitha	Rajesh Mittal
4398	10495987	Rajesh Mittal	Smitha
4399	2861645	Al Shaw	Jacqui
4400	31133811	Malathi	Ravi
4401	2295102	Alan	Jane Palmer
4402	2295102	Jane Palmer	Alan
4403	7654377	Ward Kingsley	Agnes
4404	21870294	Angeli	Claire
4405	3027347	Kate	Ryan Gaerity
4406	3027347	Ryan Gaerity	Kate
4407	3027347	Jimmy Dove	Kate
4408	18651829	Mayor Edipo	Layo
4409	18651829	Layo	Mayor Edipo
4410	933349	Betty	Paul Armstrong
4411	933349	Paul Armstrong	Betty
4412	2773890	Jack Wrather	Bonita Granville
4413	2773890	Bonita Granville	Jack Wrather
4414	171076	Glenn Holland	Iris
4415	365905	Little Elmer	Bo Peep
4416	365905	Bo Peep	Little Elmer
4417	11344266	Radha	Jackie
4418	11344266	Jackie	Radha
4419	32944025	Edith	Jack Drayton
4420	32944025	Jack Drayton	Edith
4421	28081652	Eva Wilson	John Wilson
4422	28081652	John Wilson	Eva Wilson
4423	2035320	Antonia	Massimo
4424	2035320	Massimo	Antonia
4425	8499528	Ruth Patchett	Bob
4426	2255336	Chris Hunter	Bob Hunter
4427	2255336	Bob Hunter	Chris Hunter
4428	267848	Elvira Hancock	Manny Ribera
4429	267848	Manny Ribera	Elvira Hancock
4430	18165727	Trevor Mangin	Olivia Channing
4431	18165727	Olivia Channing	Trevor Mangin
4432	33743708	Jeevudu	Seva
4433	33743708	Seva	Jeevudu
4434	16089223	Barbara Ann Greene	Alan Musgrave
4435	16089223	Bob Bernard	Alan Musgrave
4436	1673495	Spike	Helen
4437	3305827	Roy	Thelma Joyce
4438	3305827	Thelma Joyce	Roy
4439	13517585	Anjali	Dilipa
4440	13517585	Dilipa	Anjali
4441	1860972	Walter Williams	Irene
4442	28732628	Ritsuko	Kouhei
4443	28732628	Kouhei	Ritsuko
4444	3896645	Aling Biring	Inton
4445	3624149	Marion	Ralph Hughes
4446	3624149	Ralph Hughes	Marion
4447	3484353	Stephen	Ann Hearn
4448	36057878	Rekha	Damodar
4449	1402997	Tim Avery	Tonya
4450	3242749	Marion	Hanna Becker
4451	3242749	Hanna Becker	Marion
4452	10620414	Shankar	Kanta
4453	1571951	Mangal Pandey	Heera
4454	1571951	Heera	Mangal Pandey
4455	6234983	Richard Wehlner	Jen
4456	6234983	Jen	Richard Wehlner
4457	6234983	Laurie	Richard Wehlner
4458	6234983	Richard Wehlner	Laurie
4459	21739909	Walter Hollander	Marion
4460	21739909	Marion	Walter Hollander
4461	34356357	Geetha	Bharathan
4462	34356357	Bharathan	Geetha
4463	34356357	Kariachan	Geetha
4464	18964723	John Risca	Louise
4465	18964723	Louise	John Risca
4466	13457412	Sushil	childlike Malti
4467	13457412	childlike Malti	Rukmini Bai
4468	13457412	Rukmini Bai	childlike Malti
4469	13786783	Jeanne Martinez	Juan
4470	13786783	Juan	Jeanne Martinez
4471	24440474	Alaric de Marnac	Geneviève
4472	533515	Cindy	Dick Morrison
4473	576049	Neil	Chris Emery
4474	576049	Chris Emery	Neil
4475	5165771	Rahul	Varsha
4476	5165771	Varsha	Rahul
4477	10420453	Nandini	Sanjay
4478	10420453	Sanjay	Nandini
4479	32411644	Samuel Pierret	Nadia
