Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name	partner	Has_partner
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14488588		False	1958.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Flying Saucer Daffy		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14734420		False	1958.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Pies and Guys		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14738144		False	1949.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	The Ghost Talks		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	7987443		False	1959.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Triple Crossed		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14746698		False	1954.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Income Tax Sappy		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14488825		False	1952.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	He Cooked His Goose		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14746919		False	1955.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Hot Ice		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14491356		False	1956.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Commotion on the Ocean		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	2555226		False	1947.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Hold That Lion!		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14469799		False	1942.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	What's The Matador?		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14739499		False	1951.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Merry Mavericks		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14736972		False	1946.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Monkey Businessmen		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14526878		False	1943.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	A Gem of a Jam		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	5465180		False	1947.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Half-Wits Holiday		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14683064		False	1945.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Idiots Deluxe		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	13702668		False	1948.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Squareheads of the Round Table		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14738118		False	1948.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Crime on Their Hands		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	10492496		False		M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Dizzy Pilots		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	13701844		False	1945.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Micro-Phonies		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14746758		False	1954.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Pals and Gals		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14615738		False	1948.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	I'm a Monkey's Uncle		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14746837		False	1955.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Gypped in the Penthouse		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	13458785		False	1958.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Oil's Well That Ends Well		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	12981754		False	1948.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Heavenly Daze		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14609895		False		M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Booby Dupes		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14525860		False		M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Back From the Front		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14469507		False	1941.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	In the Sweet Pie and Pie		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14737005		False	1946.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Three Loan Wolves		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14734295		False	1956.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Rumpus in the Harem		0
Moe	/m/0h577m2		['tell', 'manage', 'use']	-12.531178	-1.067395	-6.4612694	2	14734726		False	1958.0	M	1.62		Moe Howard			['Comedy', 'Black-and-white', 'Short Film']	Quiz Whizz		0
Louis Dega	/m/0cc27my	['bodyguard']	['carry', 'sentence', 'come']	-9.647065	-32.336487	-13.105651	7	872386		False	1973.0	M	1.66	/m/041rx	Dustin Hoffman	35.0	53267000.0	['Drama', 'Action', 'Thriller']	Papillon		0
Keycase	/m/0c0n5h4		['work', 'refuse', 'thief']	-13.746049	20.672615	-14.084046	9	2084008		False	1967.0	M	1.854	/m/0268d21	Karl Malden	54.0		['Drama', 'Film adaptation']	Hotel		0
Curtis O'Keefe	/m/0c0n5h_	['companion']	['make', 'ask', 'try']	41.56868	4.388936	13.049189	18	2084008		False	1967.0	M		/m/041rx	Kevin McCarthy	52.0		['Drama', 'Film adaptation']	Hotel		0
Warren Trent	/m/0c0n5jl	['owner']	['bring', 'own', 'tell']	13.054499	35.597034	-17.830404	10	2084008		False	1967.0	M	1.86	/m/041rx	Melvyn Douglas	65.0		['Drama', 'Film adaptation']	Hotel		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	25687017		False		M		/m/041rx	Mel Blanc			['Short Film', 'Family Film', 'Comedy film']	Speedy Ghost to Town		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	21309110		False	1968.0	M		/m/041rx	Mel Blanc	59.0		['Comedy', 'Short Film', 'Animation']	Skyscraper Caper		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	28128839		False		M		/m/041rx	Mel Blanc			['Short Film', 'Family Film', 'Animation']	A-Haunting We Will Go		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	25652861		False		M		/m/041rx	Mel Blanc			['Short Film', 'Family Film', 'Comedy film']	Well Worn Daffy		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	22208692		False	1967.0	M		/m/041rx	Mel Blanc	58.0		['Short Film', 'Family Film', 'Animation']	Quacker Tracker		0
Speedy Gonzales	/m/0pxxk		['give', 'shrug', 'tease']	-14.679245	8.412717	-3.932653	2	18253063		False	1966.0	M		/m/041rx	Mel Blanc	57.0			Swing Ding Amigo		0
Anna Taylor	/m/07ys5m2	['teacher', 'teacher']	['encounter', 'assume', 'accept']	31.80644	-29.270433	-3.19256	11	19992131	suffocation	False	2009.0	F	1.55	/m/063k3h	Christina Ricci	29.0	3260454.0	['Drama', 'Thriller', 'Horror']	After.Life		0
Anna Taylor	/m/07ys5m2	['teacher', 'teacher']	['encounter', 'assume', 'accept']	31.80644	-29.270433	-3.19256	11	19992131	suffocation	False	2009.0				Laurel Bryce		3260454.0	['Drama', 'Thriller', 'Horror']	After.Life		0
Jimmy	/m/0h5sn44		['shoot', 'think', 'agree']	-12.723665	15.01185	17.487604	27	1243901		False	2004.0				Paul Rattray			['Thriller', 'Horror', 'Mystery']	Creep		0
George	/m/0h5sn4c		['trap', 'release', 'discover']	8.545549	32.254787	24.029549	12	1243901		False	2004.0	M	1.753		Vas Blackwood	43.0		['Thriller', 'Horror', 'Mystery']	Creep	['/m/0kds635', '/m/0h5m48w', '/m/0gy2pmq', '/m/0clf98r', '/m/0h60tvk', '/m/0h27vst', '/m/02nwrnb', '/m/0h1ng9s', '/m/02nwp_5', '/m/0gcvlr9', '/m/0h166', '/m/02nwj04', '/m/0g98fcf', '/m/0hcb2hw', '/m/0gxr9pt', '/m/02nwc87', '/m/0gxt29j', '/m/02nwpzj']	1
Kari Alstad	/m/0h5jn3v		['bid', 'hide', 'bring']	43.107765	1.6333293	18.84848	18	11962392		False	1942.0	F	1.7		Deborah Kerr	20.0		['Drama', 'Black-and-white', 'Action']	The Day Will Dawn		0
Jim Deakins	/m/0h2wqpf		['rescue', 'compare', 'pay']	-20.796623	9.97903	-27.852823	8	16657224		False	1952.0	M	1.75	/m/09kr66	Kirk Douglas	35.0	1650000.0	['Black-and-white', 'Adventure', 'Western']	The Big Sky		0
Wendy Wu	/m/0gy92yj	['researcher']	['pay', 'save', 'destroy']	11.78073	-30.08225	-30.335722	33	4084609		False	2006.0	F	1.57	/m/0738n4	Brenda Song	18.0		['Drama', 'Comedy', 'Fantasy']	Wendy Wu: Homecoming Warrior		0
Manju Dayal	/m/0dbxkfc		['come', 'resent', 'attitude']	13.628393	2.2558255	8.727699	2	10531283		False	1980.0	F	1.7	/m/0dryh9k	Rekha Ganesan	25.0		['Comedy', 'Bollywood']	Khubsoorat		0
George Heisler	/m/0h2_80k	['leader']	['receive', 'get', 'help']	-32.54273	-7.3548307	23.934507	3	8729015		False	1944.0	M	1.78	/m/033tf_	Spencer Tracy	43.0		['Drama', 'Black-and-white', 'Escape Film']	The Seventh Cross		0
Georgi	/m/0h332yt		['fall', 'mistake', 'convince']	41.667656	2.7646503	-14.274982	17	7741538		False	1949.0	M	1.8	/m/041rx	Danny Kaye	35.0	2200000.0	['Comedy', 'Musical', 'Screwball comedy']	The Inspector General		0
Franklin	/m/0bnp2r3		['beat', 'creep', 'kill']	-15.0388365	16.414162	19.857239	27	1728600		False	2001.0	M			Richard Venture	77.0		['Comedy', 'Action', 'Thriller']	Series 7: The Contenders		0
Dennis Farell	/m/0bjbks0		['explain', 'distract', 'offer']	-4.62846	9.300272	10.963214	2	19258217		False	2008.0	M	1.74		Shea Whigham	39.0	478931.0	['Drama', 'Thriller', 'Horror']	Splinter		0
Colonel Nicholson	/m/02nwnjb	['Lt. Colonel', 'commander']	['conduct', 'refuse', 'yell']	7.6197352	29.021414	20.457594	12	42856		False	1957.0	M	1.78		Alec Guinness	43.0	33300000.0	['Drama', 'Adventure', 'War film']	The Bridge on the River Kwai		0
Colonel Nicholson	/m/02nwnjb	['Lt. Colonel', 'commander']	['conduct', 'refuse', 'yell']	7.6197352	29.021414	20.457594	12	42856		False	1957.0	M	1.78		Alec Guinness	43.0	33300000.0	['Drama', 'Adventure', 'War film']	The Bridge on the River Kwai		0
Lt, Joyce	/m/0hgcg29	['Lieutenant']	['stab', 'kill', 'stop']	-26.438759	12.04109	22.142979	13	42856		False	1957.0	M			Geoffrey Horne	24.0	33300000.0	['Drama', 'Adventure', 'War film']	The Bridge on the River Kwai		0
Maj. Clipton	/m/0hgcg1w	['Major']	['shake', 'intervene', 'attempt']	-18.406252	31.781181	2.137654	36	42856		False	1957.0	M			James Donald	40.0	33300000.0	['Drama', 'Adventure', 'War film']	The Bridge on the River Kwai		0
Rekha Vignesh	/m/0hf_xcx	['owner']	['cheat', 'call', 'postpone']	14.326668	36.897964	-16.602636	10	8265956		False	2007.0	F		/m/01xttr	Malavika	27.0		['Drama', 'Thriller', 'Crime Fiction']	Naan Avanillai	['/m/0h34lf1', '/m/0h8jw46']	1
Perry Smith	/m/0cvbctk		['discuss', 'bequeath', 'learn']	4.3893714	10.269318	0.94798595	2	2811692		False	2006.0	M	1.78	/m/04_bc8	Daniel Craig	38.0	2613717.0	['Drama', 'Crime Fiction', 'Biography']	Infamous		0
Nelle Harper Lee	/m/0bm6hlr	['author', 'author']	['talk', 'act', 'dinner']	12.547829	-17.114193	35.779636	24	2811692		False	2006.0	F	1.71		Sandra Bullock	42.0	2613717.0	['Drama', 'Crime Fiction', 'Biography']	Infamous	['/m/0ghdfx3']	1
Nelle Harper Lee	/m/0bm6hlr	['author', 'author']	['talk', 'act', 'dinner']	12.547829	-17.114193	35.779636	24	3276167		False	2005.0	F	1.73	/m/03bkbh	Catherine Keener	46.0	49233161.0	['Drama', 'Crime Fiction', 'Period piece']	Capote		0
Amar	/m/0dgb1ms		['pretend', 'promise', 'steal']	4.3283234	10.977433	0.6271718	2	5008268		False	1980.0	M	1.85	/m/0dryh9k	Vinod Khanna	33.0		['Thriller', 'World cinema', 'Action/Adventure']	Qurbani	['/m/0h71czr', '/m/0h7btm8']	1
Vikram Singh	/m/0h5dqdf		['swear', 'kill', 'pay']	25.218601	-9.946308	26.96729	0	5008268		False	1980.0	M	1.83	/m/0dryh9k	Shakti Kapoor	21.0		['Thriller', 'World cinema', 'Action/Adventure']	Qurbani	['/m/0gy6lnt', '/m/0bnqq_j', '/m/0h76jrc', '/m/0dbxkpg']	1
Rajesh Kumar/Kailash Nath	/m/0h5m1b4	['stuntman']	['realize', 'disclose', 'agree']	3.0996072	33.974525	11.289976	1	5008268		False	1980.0	M	1.83	/m/0dllcfn	Feroz Khan	40.0		['Thriller', 'World cinema', 'Action/Adventure']	Qurbani		0
Rakka	/m/0h8bg4z	['boss']	['revolt', 'arrest', 'rob']	-0.8785158	9.404134	40.244663	22	5008268		False	1980.0	M		/m/0dryh9k	Amrish Puri	47.0		['Thriller', 'World cinema', 'Action/Adventure']	Qurbani		0
Helen Hathaway	/m/0h2qpn4		['fall', 'agree', 'stand']	22.935297	9.495369	-11.742756	23	5313828		False	1934.0	F	1.61		Carole Lombard	25.0		['Drama', 'Black-and-white', 'Musical']	Bolero	['/m/0h5tmjz']	1
Manikyam	/m/0h73dtn		['mediate', 'attack', 'thrash']	-4.2554917	-3.9340029	6.0545177	2	8355881		False	2007.0	M		/m/031_sd	Pradeep Rawat			['Drama', 'World cinema', 'Crime Fiction']	Jagadam		0
John Kane	/m/02nwgv8	['astrophysicist']	['die', 'make', 'examination']	14.263703	-26.35736	-25.3905	33	1072033		False	1969.0	M			Ian Hendry	37.0		['Thriller', 'Adventure', 'Science Fiction']	Journey to the Far Side of the Sun		0
Col. Glenn Ross	/m/02nwgtv	['astronaut Colonel']	['demonstrate', 'live', 'conjecture']	-11.144469	-11.086493	-2.8375645	2	1072033		False	1969.0	M			Roy Thinnes	30.0		['Thriller', 'Adventure', 'Science Fiction']	Journey to the Far Side of the Sun		0
Fenoglio	/m/0cvbd8n		['intervene', 'manage', 'work']	-10.355672	-3.1498575	-12.418329	2	6846215		False	2008.0	M	1.87	/m/02w7gg	Jim Broadbent	59.0	62450361.0	['Drama', 'Adventure', 'Family Film']	Inkheart		0
Meggie Folchart	/m/02vq05v		['agree', 'learn', 'manage']	-4.7342825	1.2771101	1.1554055	2	6846215		False	2008.0	F	1.63		Eliza Bennett	16.0	62450361.0	['Drama', 'Adventure', 'Family Film']	Inkheart		0
Farid	/m/02qhklv		['steal', 'agree', 'work']	0.020524543	-46.748848	1.2387133	21	6846215		False	2008.0	M		/m/0d7wh	Rafi Gavron	19.0	62450361.0	['Drama', 'Adventure', 'Family Film']	Inkheart		0
Resa Folchart	/m/0cvbd76		['intervene', 'kill', 'accuse']	-10.125467	-2.675267	-11.661437	2	6846215		False	2008.0	F	1.68	/m/041rx	Sienna Guillory	33.0	62450361.0	['Drama', 'Adventure', 'Family Film']	Inkheart		0
Bret Maverick	/m/04lrkdf		['accept', 'gun', 'reveal']	-35.503902	-5.878465	-11.807839	32	380517		False	1994.0	M	1.77	/m/03gskx0	Mel Gibson	38.0	183031272.0	['Drama', 'Comedy', 'Action']	Maverick		0
Angel	/m/0h2vzwg		['beat', 'attempt', 'receive']	10.781675	1.5255965	9.50893	2	380517		False	1994.0	M	1.89	/m/02w7gg	Alfred Molina	40.0	183031272.0	['Drama', 'Comedy', 'Action']	Maverick	['/m/0gcvmtq', '/m/02nwqsb', '/m/0gfqtlb', '/m/0ch7lmk']	1
Joseph	/m/0h5qf_1		['lead', 'tribe', 'companion']	-43.269096	5.1318607	8.730111	28	380517		False	1994.0	M	1.79	/m/01trsl	Graham Greene	41.0	183031272.0	['Drama', 'Comedy', 'Action']	Maverick	['/m/0g4fbcq', '/m/07_z69h', '/m/0h34rm8', '/m/0h1qbrx', '/m/0h5wvxv', '/m/0h2j9bc', '/m/0lz580h', '/m/0ghc_dy', '/m/02nw87f', '/m/0h5vf94']	1
David	/m/0bqsnhw		['use', 'give', 'go']	26.681173	11.351959	-31.622938	4	1960507		False	2000.0	M	1.8	/m/0d7wh	Hugh Grant	39.0	29934477.0	['Comedy', 'Crime Fiction', 'Indie']	Small Time Crooks	['/m/0c09plr', '/m/0h2y8zx', '/m/0h2d4g9', '/m/0ghs8f1', '/m/0gy8qvc', '/m/0hhhctw', '/m/0h5pgx6', '/m/0gxr9pt', '/m/0h29ykk', '/m/0gymdbh', '/m/0gxq_sr']	1
Amelia Donaghy	/m/04ds21m		['figure', 'shoot', 'lead']	-0.6298095	-3.726291	-45.37254	5	2023704		False	1999.0	F	1.73	/m/027n1m6	Angelina Jolie	24.0	151493655.0	['Drama', 'Action', 'Thriller']	The Bone Collector		0
Ash Williams	/m/06_krl		['tend', 'notice', 'lop']	-13.401005	1.9395386	3.410395	2	9294		False	1981.0	M	1.85		Bruce Campbell	23.0	29400000.0	['Indie', 'Horror', 'Cult']	The Evil Dead		0
Ash Williams	/m/06_krl		['tend', 'notice', 'lop']	-13.401005	1.9395386	3.410395	2	10487		False	1987.0	M	1.85		Bruce Campbell	28.0	10900000.0	['Comedy', 'Horror', 'Black comedy']	Evil Dead II		0
Ash Williams	/m/06_krl		['tend', 'notice', 'lop']	-13.401005	1.9395386	3.410395	2	3217		False	1992.0	M	1.85		Bruce Campbell	34.0	21502796.0	['Comedy', 'Action', 'Horror']	Army of Darkness		0
Cheryl	/m/0hgwbyg		['fall', 'stab', 'raise']	7.7767177	32.93127	22.08338	12	9294		False	1981.0	F	1.676		Ellen Sandweiss	22.0	29400000.0	['Indie', 'Horror', 'Cult']	The Evil Dead		0
Al Garcetti	/m/0h3bdkn		['kill', 'arrive', 'moonlight']	-6.0746384	36.855225	-10.1267805	20	1443743		False	2002.0	M	1.778		Anthony LaPaglia	42.0		['Drama', 'Thriller', 'Crime Fiction']	The Salton Sea		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	670407		False	2007.0	M	1.66	/m/02w7gg	Daniel Radcliffe	17.0	939885929.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Order of the Phoenix		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	667368		False	2002.0	M	1.66	/m/02w7gg	Daniel Radcliffe	13.0	878979634.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Chamber of Secrets		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	31941988		False	2011.0	M	1.66	/m/02w7gg	Daniel Radcliffe	21.0	1328111219.0	['Drama', 'Adventure', 'Mystery']	Harry Potter and the Deathly Hallows – Part 2		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	667371		False	2004.0	M	1.66	/m/02w7gg	Daniel Radcliffe	14.0	796688549.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Prisoner of Azkaban		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	667372		False	2005.0	M	1.66	/m/02w7gg	Daniel Radcliffe	16.0	896911078.0	['Thriller', 'Adventure', 'Family Film']	Harry Potter and the Goblet of Fire		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	667361		False	2001.0				Saunders Triplets		974755371.0	['Adventure', 'Family Film', 'Fantasy']	Harry Potter and the Philosopher's Stone		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	667361		False	2001.0	M	1.66	/m/02w7gg	Daniel Radcliffe	12.0	974755371.0	['Adventure', 'Family Film', 'Fantasy']	Harry Potter and the Philosopher's Stone		0
Harry Potter	/m/03647x		['rush', 'cover', 'clash']	-3.0410573	0.6535885	1.9570698	2	858575		True	2009.0	M	1.66	/m/02w7gg	Daniel Radcliffe	19.0	934416487.0	['Romance Film', 'Action', 'Adventure']	Harry Potter and the Half-Blood Prince		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	670407		False	2007.0	M	1.83		Ralph Fiennes	44.0	939885929.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Order of the Phoenix		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	667368		False	2002.0	M			Christian Coulson	24.0	878979634.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Chamber of Secrets		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	9834441		False	2010.0	M	1.83		Ralph Fiennes	47.0	956399711.0	['Drama', 'Action', 'Adventure']	Harry Potter and the Deathly Hallows: Part I		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	31941988		False	2011.0	M	1.83		Ralph Fiennes	48.0	1328111219.0	['Drama', 'Adventure', 'Mystery']	Harry Potter and the Deathly Hallows – Part 2		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	667372		False	2005.0	M	1.83		Ralph Fiennes	42.0	896911078.0	['Thriller', 'Adventure', 'Family Film']	Harry Potter and the Goblet of Fire		0
Lord Voldemort	/m/0c8lv	['Minister']	['appear', 'torture', 'kill']	-2.460581	-12.747664	-0.01864124	2	667361		False	2001.0	M			Richard Bremmer	48.0	974755371.0	['Adventure', 'Family Film', 'Fantasy']	Harry Potter and the Philosopher's Stone		0
Remus Lupin	/m/01ctrf	['Professor']	['mention', 'disarm', 'explain']	6.880748	-6.9950795	13.801798	2	670407		False	2007.0	M	1.89	/m/02w7gg	David Thewlis	44.0	939885929.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Order of the Phoenix		0
Remus Lupin	/m/01ctrf	['Professor']	['mention', 'disarm', 'explain']	6.880748	-6.9950795	13.801798	2	667371		False	2004.0	M	1.89	/m/02w7gg	David Thewlis	41.0	796688549.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Prisoner of Azkaban		0
Professor Severus Snape	/m/0c2l5	['Professor', 'Professor', 'Professor', 'teacher']	['refuse', 'work', 'despise']	32.814312	-29.068024	-2.195189	11	670407		False	2007.0	M	1.854	/m/0d7wh	Alan Rickman	61.0	939885929.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Order of the Phoenix		0
Professor Severus Snape	/m/0c2l5	['Professor', 'Professor', 'Professor', 'teacher']	['refuse', 'work', 'despise']	32.814312	-29.068024	-2.195189	11	670407		False	2007.0	M			Alec Hopkins	21.0	939885929.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Order of the Phoenix		0
Professor Severus Snape	/m/0c2l5	['Professor', 'Professor', 'Professor', 'teacher']	['refuse', 'work', 'despise']	32.814312	-29.068024	-2.195189	11	667368		False	2002.0	M	1.854	/m/0d7wh	Alan Rickman	56.0	878979634.0	['Adventure', 'Family Film', 'Mystery']	Harry Potter and the Chamber of Secrets		0
