	movie_id	subject	object
747	6143174	Maria Bertram	Henry Crawford
748	6143174	Edmund Bertram	Maria Bertram
749	6143174	Mary Crawford	Henry Crawford
750	6143174	Edmund Bertram	Mary Crawford
751	6143174	Mary Crawford	Edmund Bertram
752	6143174	Edmund Bertram	Henry Crawford
753	6143174	Henry Crawford	Maria Bertram
754	62111	Judith Traherne	Frederick Steele
755	62111	Frederick Steele	Judith Traherne
756	16767019	Oscar	Horace
757	16767019	Benjamin	Horace
758	8261602	Anjali	Rishi
759	8261602	Rishi	Anjali
760	6518422	Corazon	Peggy
761	6518422	Kyle	Peggy
762	6518422	Peggy	Corazon
763	6518422	Rod	Peggy
764	30542734	S. Nandakumar	Thulasi
765	26687336	Paramvir Singh	Mary
766	26687336	Mary	Paramvir Singh
767	454812	Quentin Collins	Tracy
768	1682270	Leonard Crawley	Louisa May Foster
769	1682270	Louisa May Foster	Leonard Crawley
770	10376736	Flanders	Cornelia
771	3510662	Frank Troy	Fanny Robin
772	3510662	Bathsheba Everdene	Frank Troy
773	1777992	John McMasters	Karen Vanmeer
774	1777992	Karen Vanmeer	John McMasters
775	708870	Jack Mickler	Marilyn
776	28485791	Susan	Boozy Arthur Bach
777	28485791	Lillian Hobson	Susan
778	28485791	Boozy Arthur Bach	Susan
779	76617	"Scottie "" Ferguson"	Madeleine Elster
780	540654	Edmund Walker	Matty Walker
781	540654	Matty Walker	Edmund Walker
782	8557673	Cathy Palmer	Kevin
783	7605708	Karen	Marayå
784	7605708	Marayå	Karen
785	7787290	Mark Furness	Stevie
786	277710	Max	Dean Cumanno
787	277710	Dean Cumanno	Max
788	61169	Mimi Glossop	Cyril Glossop
789	61169	William Austin	Cyril Glossop
790	4783203	Helen	Ken
791	4783203	Sylvia	Bart
792	4783203	Ken	Helen
793	4783203	Ken	Bart
794	4783203	Bart	Sylvia
795	4783203	Helen	Bart
796	1582009	Seema	Siddharth
797	1582009	Rahul	Siddharth
798	1582009	Siddharth	Rahul
799	17203681	Mauricio	Anna Rodriguez
800	17203681	Jesse Rodriguez	Sarah
801	17203681	Mauricio	Sarah
802	17203681	Sarah	Mauricio
803	21513978	K. Krishnamurthy	Satyabhama
804	21513978	Rajendra Prasad	Satyabhama
805	18023344	Serafina Delle Rose	Rosario
806	18023344	Rosario	Serafina Delle Rose
807	18023344	Alvaro	Rosa
808	18023344	Rosa	Alvaro
809	2527873	Brant Royle	Margaret
810	2527873	Margaret	Brant Royle
811	1482800	Poldi Vogelhuber	Strauss
812	1482800	Strauss	Poldi Vogelhuber
813	2421437	Adrian	Andrew
814	2421437	Ariel	Andrew
815	2421437	Leopold	Andrew
816	82423	Thomas Hutter	Ellen
817	1337210	Blanche	Susan George
818	1337210	Susan George	Blanche
819	1337210	Warren Maxwell	Blanche
820	1337210	Blanche	Warren Maxwell
821	1337210	Hammond	Blanche
822	16596475	Simon Swafford	Quentin
823	16596475	Elenore	Quentin
824	16596475	Elenore	Simon Swafford
825	16596475	Quentin	Gavin Kavanagh
826	16596475	Simon Swafford	Elenore
827	16596475	Gavin Kavanagh	Quentin
828	16596475	Elenore	Gavin Kavanagh
829	16596475	Quentin	Elenore
830	16596475	Simon Swafford	Gavin Kavanagh
831	7261333	Deion Hughes	Kate Thomas
832	7261333	Kate Thomas	Deion Hughes
833	33289788	Sushma Malhotra	Krishna
834	33289788	Krishna	Sushma Malhotra
835	11051391	Nilofar	Wasim
836	11051391	Wasim	Nilofar
837	2258378	Tom Winters	David
838	2258378	Tom Winters	Cinzia Zaccardi
839	3598984	Justin Quayle	Tessa
840	33949342	Aggie Bruno	Joe Bruno
841	26839407	Uma	Siva
842	26839407	Siva	Godavari
843	26839407	Uma	Godavari
844	26839407	Lakshmi	Uma
845	26839407	Siva	Vasantha
846	26839407	Sarojini	Peter Fernandes
847	26839407	Siva	Lakshmi
848	26839407	Siva	Uma
849	26003683	Gopi	Anjali
850	26003683	Anjali	Gopi
851	2649257	Wickham	Lydia
852	2649257	Lydia	Wickham
853	16201787	Jack Lestrade	Marta
854	16201787	Marta	Jack Lestrade
855	19353888	Avtar	Ram
856	19353888	Avtar	Sangeeta
857	226198	Sam Baldwin	Maggie
858	226198	Maggie	Sam Baldwin
859	5413813	Daisy Kenyon	Lucille
860	5413813	Daisy Kenyon	Peter Lapham
861	5413813	Peter Lapham	Daisy Kenyon
862	5413813	Lucille	Daisy Kenyon
863	7237349	Shanmugam	Valarmati
864	7237349	Valarmati	Dhanalakshmi
865	7237349	Dhanalakshmi	Valarmati
866	4372392	Julia	Scribonia
867	4372392	Julia	Iullus Antonius
868	4372392	Julia	Marcus Agrippa
869	4372392	Marcus Agrippa	Julia
870	4372392	Livia	Octavian
871	4372392	Octavian	Livia
872	4372392	Livia	Scribonia
873	4372392	Iullus Antonius	Livia
874	4372392	Octavian	Julia
875	4372392	Julia	Livia
876	4372392	Scribonia	Livia
877	4372392	Iullus Antonius	Tiberius
878	4372392	Scribonia	Octavian
879	4372392	Octavian	Scribonia
880	14137409	Austin Sloper	Catherine
881	14137409	Catherine	Austin Sloper
882	6872477	Castella	Angelique
883	183575	Lysiane	Nono
884	183575	Nono	Lysiane
885	15530723	Pedababu	Arjun
886	15530723	Arjun	Pedababu
887	15530723	Pedababu	Satya
888	15530723	Satya	Arjun
889	15530723	Satya	Pedababu
890	15530723	Arjun	Satya
891	3822677	Snàporaz	Elena
892	23084130	Tammy	Ben
893	23084130	Ben	Tammy
894	7005141	Joe McCall	Sylvia Crewes
895	7005141	Joe McCall	Ethel
896	7005141	Sylvia Crewes	Ethel
897	19286279	Kannan	Valli
898	19286279	Valli	Kannan
899	22612034	Ramesh	Kala
900	22612034	Kala	Ramesh
901	20332030	John Arlen	Georgia Drake
902	20332030	Georgia Drake	John Arlen
903	3997782	Susan	Frank Allen
904	3997782	Frank Allen	Susan
905	28756605	Anton M. Kashtanov	Pauline
906	27907826	Suchithra	Arumuga Chettiyar
907	27907826	Arumuga Chettiyar	Suchithra
908	27907826	Prithvi	Sabitha Prithviraj
909	27907826	Sabitha Prithviraj	Suchithra
910	27907826	Arumuga Chettiyar	Sabitha Prithviraj
911	27907826	Sabitha Prithviraj	Prithvi
912	5326603	Janaki	Pandian
913	5326603	Pandian	Janaki
914	24587655	Neville — Diana	Constance
915	24587655	Constance	Neville — Diana
916	21181180	Victor Sablin	Marya
917	9429327	Wolfgang	Annie
918	81100	Carlos Robante	Consuela
919	19666807	Miriam	Omar
920	19666807	Omar	Miriam
921	18487940	Ulysses Johnson	Penny
922	4446720	Ben	Willard Young
923	4446720	Willard Young	Ben
924	23389321	Richard	Julie Messinger
925	23389321	Julie Messinger	Richard
926	23910715	Shirley	Henry
927	24869271	Katya	Bryukhanov
928	24869271	Bryukhanov	Katya
929	6306849	Queen Cleopatra	Marc Antony
930	6306849	Marc Antony	Queen Cleopatra
931	18599377	Clifford Groves	Marion
932	18599377	Marion	Clifford Groves
933	5907816	Raghavan	Kayalvizhi
934	3943470	Gene	Betty Kerner
935	3943470	Betty Kerner	Gene
936	32198884	Bhaskar	Sudha
937	237134	Travis Henderson	Anne
938	237134	Jane	Travis Henderson
939	237134	Travis Henderson	Jane
940	15164556	Harriet	Robert Blossom
941	15164556	Robert Blossom	Harriet
942	15048916	Jim Dunlap	Tony
943	15048916	Tony	Jim Dunlap
944	10726486	Firdaus	Javed Khan
945	10726486	Mariam Labadoor	Firdaus
946	15522092	Laura	Schofield
947	15522092	Schofield	Laura
948	15791592	Louise Randall Pierson	Rodney Crane
949	15791592	Rodney Crane	Louise Randall Pierson
950	4625149	Rebecca	Tom
951	4599747	Margit	Holger Brandt
952	4599747	Holger Brandt	Margit
953	15670779	Lily Bart	Bertha Dorset
954	15670779	George Dorset	Bertha Dorset
955	28788568	Hugo Von Mohr	Otto Lutzke
956	28788568	Otto Lutzke	Hugo Von Mohr
957	3822528	Encolpio	Trifena
958	3822528	Lichas	Trifena
959	11639895	Zack Brown	Miri Linky
960	18926657	Antonio	Rosita Candelas
961	18926657	Rosita Candelas	Antonio
962	5555266	Bimal Gupta	Karuna
963	5555266	Amitabha Roy	Karuna
964	5555266	Karuna	Amitabha Roy
965	25505387	Jeffrey	Daphne Fields
966	25505387	Daphne Fields	Jeffrey
967	748933	Miyuki	Kitano
968	748933	Kitano	Miyuki
969	1001692	Everard	Lady Claire
970	1001692	Leslie Steele	Lady Claire
971	9022669	Rohan Khanna	Pooja
972	9022669	Pooja	Rohan Khanna
973	6809403	Laila	Suriya
974	1659846	Simon Green	Marilyn
975	5382611	Malavika	Ajith
976	5382611	Ajith	Malavika
977	31843968	Horty	Zoe
978	10164799	Dolores	Peter
979	10164799	Peter	Dolores
980	12459069	Tanya	Micki
981	35663798	Matteo	Francesca
982	35663798	Francesca	Matteo
983	8022805	Sean	Moira
984	23733675	Sandy	Dan
985	23733675	Dan	Sandy
986	171047	Robert Merivel	Celia
987	171047	Celia	Robert Merivel
988	5790223	Samantha	Carol
989	5790223	Phil	Carol
990	5790223	Carol	Phil
991	4182999	Mahender	Sudha
992	4182999	Sudha	Mahender
993	6097521	Charles Godwin	Amy Godwin
994	6097521	Constance	Charles Godwin
995	18844830	Marja	Juha
996	18844830	Juha	Marja
997	3454625	Selima	Belansai
998	3454625	Selima	Aggie Bullard
999	3454625	Belansai	Selima
1000	3454625	Aggie Bullard	Selima
1001	35226792	Lakshmipathi	Dhanalakshmi
1002	35226792	Dhanalakshmi	Lakshmipathi
1003	24063523	Shelia	Eric Reynolds
1004	24063523	Eric Reynolds	Shelia
1005	3649186	Don Carlos Montero	Rosario
1006	3649186	Rosario	Don Carlos Montero
1007	3649186	Miguel	Don Carlos Montero
1008	3649186	Don Carlos Montero	Julio Mistral
1009	3649186	Julio Mistral	Don Carlos Montero
1010	3649186	Don Carlos Montero	Miguel
1011	9232940	Hamidah	Ragab
1012	9232940	Ragab	Hamidah
1013	19115862	Lisa Berndle	Johann
1014	18578563	Robert Dickson	Pamela Dickson
1015	18578563	Pamela Dickson	Robert Dickson
1016	4637428	Countess Pauline de Théus	Count Laurent de Théus
1017	22153949	Phoebe Craddock	Leo Janowitz
1018	22153949	Allison St. James	Jason Carmichael
1019	22153949	Jason Carmichael	Leo Janowitz
1020	22153949	Jason Carmichael	Allison St. James
1021	22153949	Leo Janowitz	Phoebe Craddock
1022	14728039	Belinda Tyler	Drew Simpson
1023	14728039	Drew Simpson	Belinda Tyler
1024	18081866	Christopher Tyler	Cicely Tyler
1025	18081866	Cicely Tyler	Christopher Tyler
1026	1934127	Jack Mulcahy	Molly
1027	1934127	Molly	Jack Mulcahy
1028	31323889	Sonja	Dieter
1029	31323889	Edy	Siegi
1030	31323889	Sonja	Edy
1031	31323889	Sonja	Siegi
1032	31323889	Siegi	Edy
1033	31323889	Edy	Dieter
1034	31323889	Dieter	Edy
1035	31323889	Dieter	Sonja
1036	27675112	Ginevra	Giulio
1037	27675112	Giulio	Ginevra
1038	4488504	Nadine Chevalier	Jacques
1039	4488504	Jacques	Nadine Chevalier
1040	1089233	Lewis Skolnick	Betty
1041	1089233	Booger	Jeannie
1042	511622	Catherine	Eddie
1043	511622	Ellen	Eddie
1044	511622	Eddie	Ellen
1045	20903214	Sona	Kammo
1046	20903214	Kammo	Sona
1047	21534495	Kulsoom	Sarwar Shah
1048	21534495	Sarwar Shah	Kulsoom
1049	12696049	Angie Ostrowiski	Carl
1050	12696049	Carl	Angie Ostrowiski
1051	61191	Paul	Dorothy
1052	61191	Dorothy	Paul
1053	8644317	Darlene	Lonnie Earl Dodd
1054	8644317	Lonnie Earl Dodd	Darlene
1055	1396988	Pres	Amy
1056	447672	Elle Woods	Emmett
1057	447672	Emmett	Elle Woods
1058	1629631	Arjun - Durga	Karan
1059	1629631	Arjun - Durga	Bindiya
1060	1629631	Arjun - Durga	Sonia Saxena
1061	1629631	Karan	Bindiya
1062	1629631	Sonia Saxena	Bindiya
1063	1629631	Bindiya	Karan
1064	1629631	Bindiya	Sonia Saxena
1065	2285254	Lily Powers	Ned Stevens
1066	2285254	Ned Stevens	Lily Powers
1067	6010264	Seamus Muldoon	Mary
1068	6010264	Mary	Seamus Muldoon
1069	6010264	Jack Woods	Mary
1070	31268917	Carla	Tess Parker
1071	4868441	Li Ming	An
1072	11176488	Anthony Gonsalves	Riya
1073	11176488	Riya	Anthony Gonsalves
1074	14910791	Satish Kumar	Aarti
1075	14910791	Aarti	Satish Kumar
1076	9084256	Linda	Lalaine
1077	9084256	Victor	Linda
1078	9084256	Lalaine	Linda
1079	11604278	Marcia	Sherry
1080	23813973	Holden Wilson	Pamela
1081	23813973	Pamela	Holden Wilson
1082	21334426	Tan Bo Seng	Jia Li
1083	21334426	Jia Li	Tan Bo Seng
1084	13243218	Sehar	Rajveer Randhawa
1085	13243218	Rajveer Randhawa	Sehar
1086	26790467	Edward Rochester	Jane Eyre
1087	26790467	Jane Eyre	Edward Rochester
1088	1126572	Libby	Henry Dashwood
1089	1126572	Henry Dashwood	Libby
1090	6189444	Helen	Athos
1091	6189444	Athanasius Borshchov	Helen
1092	6189444	Helen	Athanasius Borshchov
1093	6189444	Athos	Helen
1094	11143195	Sivakumar	Kamal Haasan
1095	11143195	Kamal Haasan	Sivakumar
1096	51906	Paul Varjak	Lula Mae Barnes
1097	51906	Lula Mae Barnes	Paul Varjak
1098	8756666	Haroun al - Rashid	Sherazade
1099	8756666	Sherazade	Haroun al - Rashid
1100	11055898	Kamini	Anil Mehra
1101	11055898	Anil Mehra	Kamini
1102	156628	James Lee Bartlow	Rosemary
1103	8300166	Ruby	Sweety
1104	8300166	Sweety	Ruby
1105	8300166	Bobby	Saima
1106	8300166	Saima	Bobby
1107	8300166	Timmy Kohli	Ruby
1108	6631386	Roy Timberlake	Peter Kingsmill
1109	6631386	Lavinia Timberlake	Peter Kingsmill
1110	6631386	Stanley Timberlake	Peter Kingsmill
1111	6631386	Peter Kingsmill	Roy Timberlake
1112	664402	Rahul Khanna	Tina
1113	664402	Aman Mehra	Anjali Sharma
1114	664402	Tina	Rahul Khanna
1115	664402	Anjali Sharma	Aman Mehra
1116	29616483	Nathan	Stacey
1117	29616483	Stacey	Nathan
1118	16731304	Maria	Paul
1119	16731304	Paul	Maria
1120	23700292	pooja	Shanaya
1121	23700292	Shanaya	pooja
1122	12186438	Kajal	Rajeev aka Raju
1123	12186438	Rajeev aka Raju	Kajal
1124	581185	Nandini	Naina Kapoor
1125	581185	Naina Kapoor	Nandini
1126	13005395	Gamel Woolsey	Ralph Partridge
1127	13005395	Ralph Partridge	Gamel Woolsey
1128	8181832	Paul Manning	Ruth
1129	8181832	Ruth	Paul Manning
1130	33754268	Akilan	Parvathi
1131	33754268	Saroja	Akilan
1132	33754268	Parvathi	Akilan
1133	3823023	Harvey Holroyd	Kate
1134	3823023	Kate	Harvey Holroyd
1135	26606942	Yusuf	Raziya
1136	26606942	Raziya	Mukarram Nawab
1137	26606942	Mukarram Nawab	Najma
1138	26606942	Mukarram Nawab	Raziya
1139	26606942	Najma	Mukarram Nawab
1140	13257327	Steve Ireland	Susan
1141	13257327	Isobel Kimble Grayson	Susan
1142	13257327	Susan	Isobel Kimble Grayson
1143	225481	Donald	Alice Hyatt
1144	225481	Socorro	Donald
1145	225481	Alice Hyatt	Donald
1146	5429235	Cora Smith	Nick
1147	24147327	David Lawrence	Catherine
1148	24147327	Catherine	David Lawrence
1149	5936011	Bhramanandam	Raja Shreya
1150	29082911	Mariela	Miguel
1151	29082911	Miguel	Mariela
1152	1223711	Frank	Cathy Whitaker
1153	1223711	Cathy Whitaker	Frank
1154	14877669	Baron Manuel Duarte	Baroness Cecilia Duarte
1155	418598	Lorelei Lee	Ernie Malone
1156	418598	Gus Esmond	Ernie Malone
1157	2804212	Ranjeet	Shikha
1158	2804212	Shikha	Ranjeet
1159	3818512	Meethi	Joydeep
1160	3818512	Joydeep	Meethi
1161	3818512	Meethi	Jojo
1162	3818512	Jojo	Meethi
1163	20419759	John Gaylord	Bill
1164	97758	Yuri Andreyevich Zhivago	Tonya Komarovskaya
1165	97758	Tonya Komarovskaya	Yevgraf Andreyevich Zhivago
1166	97758	Yevgraf Andreyevich Zhivago	Tonya Komarovskaya
1167	20904222	Will Chetan	Sunita
1168	20904222	Sunita	Gopal
1169	20904222	Gopal	Sunita
1170	20904222	Sunita	Will Chetan
1171	12812790	Sylvia Norwood	Jeff
1172	12812790	Jeff	Sylvia Norwood
1173	20224734	John Rivers	Jane
1174	20224734	Jane	John Rivers
1175	11924028	Jess	Ryan
1176	6701441	Malini	Krishnan
1177	6701441	Krishnan	Malini
1178	103011	Sally	Bob Hyde
1179	103011	Bob Hyde	Sally
1180	4070671	Julia Seton	Johnny Case
1181	4070671	Johnny Case	Julia Seton
1182	308856	Raoul	Christine Daaé
1183	308856	Christine Daaé	Raoul
1184	5971762	Regina Lambert	Charlie
1185	2415806	Lloyd Abbott	Joan
1186	6900622	Emma	Charles Bovary
1187	30703058	Gangu	Laxmi.When Ramu
1188	30703058	Madhukar	Chanda
1189	30703058	Laxmi.When Ramu	Gangu
1190	30703058	Chanda	Gangu
1191	30703058	Madhukar	Gangu
1192	30703058	Gangu	Chanda
1193	30703058	Laxmi.When Ramu	Chanda
1194	30703058	Chanda	Laxmi.When Ramu
1195	30703058	Madhukar	Laxmi.When Ramu
1196	74979	Godfrey	Angelica
1197	7497572	Kochammini	Swaminathan
1198	7497572	Malu	Anappara Achamma
1199	7497572	Swaminathan	Kochammini
1200	24008579	James	Tonya
1201	24008579	Tonya	James
1202	14647588	Rudy Hickman	Annie
1203	14647588	Annie	Rudy Hickman
1204	1888433	LCDR Charlie Madison	William Jessup
1205	2958168	Jane Marks	Bill
1206	2958168	Bill	Jane Marks
1207	1326091	Namrata	Sanjeev
1208	1326091	Raj	Sanjeev
1209	1326091	Sanjeev	Namrata
1210	1326091	Raj	Arbaaz Khan
1211	1326091	Namrata	Arbaaz Khan
1212	1326091	Raj	Namrata
1213	2411122	Rahul	Pooja
1214	3258336	Ram	Anjali
1215	3258336	Anjali	Ram
1216	3673436	Eddie Taylor	Joan Graham
1217	3673436	Joan Graham	Eddie Taylor
1218	9366283	Prudence	Gerald Hardcastle
1219	9366283	Grace	Gerald Hardcastle
1220	9366283	Gerald Hardcastle	Prudence
1221	9366283	Gerald Hardcastle	Grace
1222	1330432	Lenny Weinrib	Amanda
1223	1330432	Amanda	Lenny Weinrib
1224	15399672	Jack Hollister	Amy
1225	15399672	Amy	Jack Hollister
1226	15399672	Grace Caldwell	Amy
1227	18000201	Henry Parkhouse	Minerva
1228	18000201	Minerva	Henry Parkhouse
1229	26681233	Manju	Sethu
1230	10396412	Grant Jordan	Katie Armstrong
1231	10396412	Katie Armstrong	Grant Jordan
1232	1357330	Jackie	Ray
1233	5823794	Bobby	Emmadel
1234	5823794	Emmadel	Bobby
1235	24507654	O.P. Chibber	Shanti
1236	17101981	Andrew Paxton	Margaret Tate
1237	13341626	Jim Gentry	Ruby Corey
1238	13341626	Ruby Corey	Jim Gentry
1239	9125100	Sarah	Macon Leary
1240	9125100	Macon Leary	Sarah
1241	21682038	Lady Angela Fraser	James Fraser
1242	21682038	James Fraser	Lady Angela Fraser
1243	2908429	Emine	Mehmet Salih
1244	2908429	Mehmet Salih	Emine
1245	22276971	Ray Rehman	Noelle
1246	22276971	Noelle	Ray Rehman
1247	14538051	Vijay	Megha
1248	3459677	Bhavana	Diya
1249	26658618	Rachel	Tony
1250	26658618	Tony	Rachel
1251	22169427	Maya	Srinivas
1252	22169427	Srinivas	Maya
1253	33058811	Lou	Margot
1254	33058811	Margot	Lou
1255	255198	Alicia Huberman	Alex Sebastian
1256	255198	Alex Sebastian	Alicia Huberman
1257	28214407	Sarah	Oliver Watson
1258	28214407	Oliver Watson	Sarah
1259	508985	Jeffrey Byron	Marianne
1260	508985	Jeffrey Byron	Phyllis
1261	508985	Marianne	Jeffrey Byron
1262	180912	Michael Grant	Agnes
1263	180912	Ethel	Arthur Stevenson
1264	180912	Arthur Stevenson	Ethel
1265	18206216	Yasmine	Kwame Gatmon
1266	18206216	Kwame Gatmon	Yasmine
1267	14240828	John Mason	Eunice
1268	14240828	Eunice	John Mason
1269	22680762	Rachele Guidi	Benito Mussolini
1270	12930887	Gilberte Valandray	Georges Valandray
1271	12930887	Georges Valandray	Gilberte Valandray
1272	1203340	Jenny Taylor	Alexis
1273	12710627	Momina De Stefani	Lorenzo
1274	9216379	Larry	Kate
1275	9216379	Kate	Larry
1276	9253157	Priscilla Hyde	Bob
1277	9253157	Bob	Priscilla Hyde
1278	183769	Louise Howell	David Sutton
1279	12821593	Candela	José
1280	12821593	José	Candela
1281	17646903	Margo	Irv ' Klopper
1282	17646903	Irv ' Klopper	Margo
1283	856716	Felicia	Lester
1284	654530	William Ludlow	Isabel Two
1285	654530	Susannah Fincannon	Alfred
1286	25479657	Anand Kumaraswamy	Janki
1287	25479657	Anand Kumaraswamy	Nikki
1288	25479657	Janki	Anand Kumaraswamy
1289	25479657	Nikki	Anand Kumaraswamy
1290	4570449	Sania	Ashish Khanna
1291	4570449	Ashish Khanna	Sania
1292	16168391	Nancy	Victor
1293	16168391	Victor	Nancy
1294	1203778	Richard	Julia Sturges
1295	1203778	Julia Sturges	Richard
1296	10867220	Narendran	Gauri
1297	5222282	Dan Millman	Joy
1298	5222282	Joy	Dan Millman
1299	15843010	Henry VIII	Mary Boleyn
1300	15843010	Mary Boleyn	Henry VIII
1301	1792094	Maharaja Vijayendra Singh	Maharani Mandira Devi
1302	1792094	Maharani Mandira Devi	Maharaja Vijayendra Singh
1303	5498784	Hugh Winterbourne	Patricia Winterbourne
1304	12279512	Susan Landis	Mark Christopher
1305	12279512	Mark Christopher	Susan Landis
1306	31744787	Ravi Malhotra	Mohini
1307	770083	Charlie Dick	Patsy Cline
1308	770083	Patsy Cline	Charlie Dick
1309	1094668	Devi	Asoka
1310	1094668	Asoka	Devi
1311	19609617	Janki	Dhirendra Singh
1312	19609617	Dhirendra Singh	Janki
1313	19609617	Manu - Bhanu Pratap	Jaipal Singh
1314	19609617	Jaipal Singh	Manu - Bhanu Pratap
1315	2688210	Ramana	Long - Ear Noro
1316	2688210	Long - Ear Noro	Ramana
1317	5208126	Poonam	Prem
1318	5208126	Prem	Poonam
1319	1109777	Paul Javal	Godard
1320	1109777	Paul Javal	Anna Karina
1321	1109777	Poseidon	Godard
1322	1109777	Poseidon	Anna Karina
1323	1109777	Camille Javal	Paul Javal
1324	1109777	Camille Javal	Godard
1325	1109777	Camille Javal	Anna Karina
1326	1109777	Anna Karina	Poseidon
1327	1109777	Anna Karina	Alberto Moravia
1328	1109777	Alberto Moravia	Godard
1329	1109777	Camille Javal	Alberto Moravia
1330	1109777	Joseph E. Levine	Godard
1331	1109777	Jeremy Prokosch	Godard
1332	1109777	Paul Javal	Camille Javal
1333	1109777	Alberto Moravia	Anna Karina
1334	1109777	Jeremy Prokosch	Anna Karina
1335	1109777	Paul Javal	Alberto Moravia
1336	1109777	Penelope	Anna Karina
1337	1109777	Anna Karina	Paul Javal
1338	1109777	Penelope	Godard
1339	1109777	Joseph E. Levine	Alberto Moravia
1340	1109777	Jeremy Prokosch	Alberto Moravia
1341	1109777	Godard	Anna Karina
1342	1109777	Anna Karina	Godard
1343	1109777	Anna Karina	Jeremy Prokosch
1344	1109777	Ulysses	Godard
1345	9271903	Jasmine	Jermaine Davis
1346	9271903	Jermaine Davis	Jasmine
1347	3152877	Jennifer	Sandy
1348	3152877	Jack Chester	Sandy
1349	35272722	Bansi Lal	Kirpa Ram
1350	17594022	Joseph Chapin	Edith
1351	7893193	Madie Levrington	Benjamin
1352	26107567	Ian Maxtone - Jones	Katherine Murphy
1353	26107567	Danny Maccabee	Katherine Murphy
1354	26107567	Devlin Adams	Palmer
1355	26107567	Katherine Murphy	Danny Maccabee
1356	26107567	Katherine Murphy	Ian Maxtone - Jones
1357	26107567	Palmer	Devlin Adams
1358	21739675	Dhindhoria	Anuradha
1359	9803762	Geet Dhillon	Aditya Kashyap
1360	33974627	Prakash	Kasturi
1361	33974627	Kasturi	Prakash
1362	22697633	Chandni	Natasha
1363	290633	Constance	Sidney
1364	290633	Vince	Nina Borowski
1365	290633	Nina Borowski	Sidney
1366	16426208	Maggie Johnson	Joe Grant
1367	16426208	Joe Grant	Maggie Johnson
1368	30726799	Vijay	Arthi
1369	30726799	Arthi	Vijay
1370	1482772	Andrew Jackson	"Peggy "" O'Neal"
1371	1482772	Rachel	"Peggy "" O'Neal"
1372	1482772	Rachel	Andrew Jackson
1373	1482772	Andrew Jackson	Rachel
1374	4091441	Howard Presley	Andy McAllister
1375	4091441	Andy McAllister	Howard Presley
1376	9117035	Nicholas Van Ryn	Johanna
1377	14969658	Theo Gilbright	Hermione
1378	14969658	Esmé	Angel Deverell
1379	14969658	Angel Deverell	Esmé
1380	7902926	Richa	Ashok
1381	7902926	Ashok	Richa
1382	10466367	Sinclair Bryant	Natalie
1383	10466367	Natalie	Sinclair Bryant
1384	19420639	Zakir Hussain	Rekha Vijay Mittal
1385	19420639	Rekha Vijay Mittal	Zakir Hussain
1386	31148913	Rajshekhar	Laxmi
1387	31148913	Laxmi	Rajshekhar
1388	26011265	Meenakshi	Akhilachandran
1389	26011265	Akhilachandran	Giri
1390	26011265	Akhilachandran	Akhil
1391	26011265	Akhil	Akhilachandran
1392	705756	Montero imprisons de la Vega	Esperanza
1393	28141854	Bob Matthews	Billie
1394	28141854	Billie	Bob Matthews
1395	6859404	Saville	Kristina
1396	31306385	Patricia Whitmore	Mike Whitmore
1397	31306385	Mike Whitmore	Patricia Whitmore
1398	14255798	Sheila Lane	George Lane
1399	14255798	George Lane	Sheila Lane
1400	4286797	Siddharh Sinha	Neha Mathur
1401	8714658	Marco	Rosie
1402	8714658	Rosie	Marco
1403	4664724	Cary	Jessica Drummond
1404	4664724	Jessica Drummond	Cary
1405	8576918	Carmen Espinosa	Juan Gallardo
1406	8576918	Juan Gallardo	Carmen Espinosa
1407	3096943	Ralph Partdrige	Frances Marshall
1408	3096943	Frances Marshall	Ralph Partdrige
1409	10629623	Eve	Lucy
1410	34430924	Akari	Susumu
1411	34430924	Susumu	Akari
1412	302970	Kevin	Bill
1413	34980461	Abdul Razaq	Shahana
1414	34980461	Shahana	Abdul Razaq
1415	62084	Marian	Richard the Lionheart
1416	62084	Richard the Lionheart	Marian
1417	19278838	Emmanuelle	Jean
1418	8626367	Duncan Macrae	George - Anne Carlton
1419	8626367	George - Anne Carlton	Duncan Macrae
1420	3750829	Stella Raphael	Max
1421	3750829	Max	Stella Raphael
1422	17996335	Anila	Kanta
1423	17996335	Kanta	Anila
1424	17996335	Sanjana	Kanta
1425	17996335	Yogesh	Sanjana
1426	17996335	Sanjana	Yogesh
1427	27954293	Arikki @ Arivazhagan	Ramasamy
1428	27954293	Ramasamy	Arikki @ Arivazhagan
1429	4056040	Robin	Batman
1430	4056040	Batman	Robin
1431	28103324	Chokkalingam Navilur	Rangamma
1432	28103324	Chokkalingam Navilur	Sivakami
1433	28103324	Murugan	Rangamma
1434	28103324	Rangamma	Murugan
1435	28103324	Velan	Rangamma
1436	19267703	Jean	Emmanuelle
1437	19267703	Emmanuelle	Jean
1438	10190604	mistakens Vijay	Mala
1439	10190604	Mala	mistakens Vijay
1440	28880684	Emily	David Lindhagen
1441	28880684	Cal Weaver	Emily
1442	28880684	David Lindhagen	Emily
1443	11937073	Matthias	Tanja
1444	11929259	Carol Clayton	Jesse Kiffmeyer
1445	11929259	Jesse Kiffmeyer	Carol Clayton
1446	3146380	Bill	Bernice Matisse
1447	3146380	Bernice Matisse	Bill
1448	1923292	Maggie Williams	Jane
1449	1923292	Paul Barton	Jane
1450	24268011	Rati Agnihotri	Mithun Chakraborty
