Wikipedia ID	Subject	Object	Romance	Subject freebase character ID	Object freebase character ID
23438376	Richard Dunn	Claire Dunn	False	/m/0btzzcr	/m/0btzzd0
23438376	Claire Dunn	Richard Dunn	False	/m/0btzzd0	/m/0btzzcr
2009947	Catherine Spages	Jim	False		
2009947	Jim	Catherine Spages	False		
18482025	Chandramukhi	Gowri	False	/m/0gym57y	
18482025	Pooja	Chandramukhi	False		/m/0gym57y
18482025	Chandramukhi	Pooja	False	/m/0gym57y	
18482025	Chandramukhi	Parvathi	False	/m/0gym57y	
18482025	Parvathi	Chandramukhi	False		/m/0gym57y
18482025	Chandramukhi	Geetha	False	/m/0gym57y	
18482025	Gowri	Chandramukhi	False		/m/0gym57y
18482025	Geetha	Gowri	False		
18482025	Shankar Rao	Chandramukhi	False	/m/0h8nd2w	/m/0gym57y
18482025	Chandramukhi	Hema	False	/m/0gym57y	
18482025	Gowri	Geetha	False		
18482025	Geetha	Chandramukhi	False		/m/0gym57y
18482025	Geetha	Pooja	False		
18482025	Appa Rao	Chandramukhi	False		/m/0gym57y
18482025	Appa Rao	Pooja	False		
18482025	Chandramukhi	Appa Rao	False	/m/0gym57y	
18482025	Chandramukhi	Shankar Rao	False	/m/0gym57y	/m/0h8nd2w
18482025	Hema	Chandramukhi	False		/m/0gym57y
33412849	Robert Forrester	Nickie Grace	False	/m/0krwmgr	/m/0krwqct
33412849	Nickie Grace	Robert Forrester	False	/m/0krwqct	/m/0krwmgr
31386439	Sundar	Raja	False		/m/0h77rwd
31386439	Kamini	Rani Mehra	False		/m/0h9wv5n
31386439	Rani Mehra	Kishore	False	/m/0h9wv5n	/m/0h26fk5
31386439	Rani Mehra	Raja	False	/m/0h9wv5n	/m/0h77rwd
31386439	Raja	Rani Mehra	False	/m/0h77rwd	/m/0h9wv5n
31386439	Kamini	Raja	False		/m/0h77rwd
31386439	Kishore	Rani Mehra	False	/m/0h26fk5	/m/0h9wv5n
31386439	Kamini	Sundar	False		
31386439	Sundar	Kamini	False		
34744345	Ellen	Paul Gilliam	False		
34744345	Paul Gilliam	Ellen	False		
10892704	Vinod Kumar	Sudha	False	/m/0dgb1zx	
10892704	Sudha	Vinod Kumar	False		/m/0dgb1zx
23789920	Abby	Dennis	False		
23789920	Dennis	Abby	False		
1700067	Mary free John	Lolita Martinez	False		
1700067	Martha	Hurley	False		
1700067	William Marlowe	Mary free John	False		
1700067	William Marlowe	Hurley	False		
1700067	William Marlowe	Martha	False		
1700067	Lolita Martinez	Mary free John	False		
1700067	Mary free John	Hurley	False		
1700067	Hurley	Martha	False		
1700067	Mary free John	Martha	False		
1700067	Martha	William Marlowe	False		
19200197	Roland Manning	Mary Lane	False	/m/0jx9q4d	/m/0jx9p6q
19200197	Mary Lane	Roland Manning	False	/m/0jx9p6q	/m/0jx9q4d
25526577	Julie	Tim	False	/m/0879p9s	/m/0879p8w
25526577	Tim	Julie	False	/m/0879p8w	/m/0879p9s
4083099	Dan Potter	Nell	False		
26429300	Canan	Volkan	False		
26429300	Volkan	Canan	False		
29169424	Theresa Renata	Artie Ravidge	False		/m/0h4z9by
29169424	Artie Ravidge	Theresa Renata	False	/m/0h4z9by	
18569735	Joan Harper	Bob Bailey	False		
18569735	Bob Bailey	Joan Harper	False		
23948026	Janaki	Chandru	False		
23948026	Chandru	Janaki	False		
28000552	Lisa	Angelo	False		
28000552	Angelo	Lisa	False		
28000552	Damon	Isabella	False		
28000552	Isabella	Damon	False		
348737	Miranda Hillard	Daniel Hillard	False	/m/0g_wyrt	
348737	Daniel Hillard	Miranda Hillard	False		/m/0g_wyrt
706863	Rafe Guttman	Kathy	False	/m/0h2kjft	
706863	Kathy	Rafe Guttman	False		/m/0h2kjft
1271694	Francine Fishpaw	Elmer Fishpaw	False	/m/0h2x5kh	/m/0h60zk4
33899029	Duke Philippe de Nevers	Aurore	False		
33899029	Aurore	Duke Philippe de Nevers	False		
1448266	Sanjay	Deepa Kapoor	False		/m/0h715fj
1448266	Deepa Kapoor	Sanjay	False	/m/0h715fj	
14784249	Wilbert G. Winkle	Amy	False		
3592111	Monica	Arlo Pear	False		/m/0h0xdbw
3592111	Arlo Pear	Monica	False	/m/0h0xdbw	
34733330	Balakrishnan	Dileep	False		
34733330	Mayamohini	Dileep	False		
924771	Jane Spencer Drebin	Lt. Frank Drebin	False	/m/02nwp_5	/m/0gwyhc
20637977	Midori Takada	Yukio	False		
4705514	Artie Lewis	Rita Lewis	False		/m/0h1b9m0
4705514	Rita Lewis	Artie Lewis	False	/m/0h1b9m0	
4199566	Siegfried of Xanten	Gunthers	False		
4199566	Gunthers	Kriemhild	False		
4199566	Kriemhild	Gunthers	False		
4199566	Brunhild	Gunthers	False		
29432416	Lynn Cameron	Charlie	False	/m/0cvjn04	/m/0ggn0bh
29432416	Charlie	Lynn Cameron	False	/m/0ggn0bh	/m/0cvjn04
31305532	Gladys	Alan	False		
31305532	Alan	Evelyn	False		
31305532	Alan	Gladys	False		
10940332	Camilla di la Baglione	Andrea Zoppo	False		
10940332	Camilla di la Baglione	Marc Antonio Verano	False		
10940332	Andrea Zoppo	Camilla di la Baglione	False		
10940332	Marc Antonio Verano	Camilla di la Baglione	False		
8816501	Gabriel	Mary	False	/m/0hh42jk	/m/0hh42f4
558970	Cynthia Brisby	Jonathan	False	/m/0gghl8r	
1323663	Arthur	Elaine	False		
1323663	Elaine	Arthur	False		
33774989	Alex	Marie Davenport	False		
33774989	Marie Davenport	Alex	False		
5489126	Bret Hart	Julie	False		
5489126	Julie	Bret Hart	False		
27049700	Paramasivam	Parvathi	False		
24701729	Denis Diderot	Antoinette	False		
5207578	T.J. Krupp	Gwenna	False		
5207578	Donald	Gwenna	False		
5207578	Vic	Gwenna	False		
5207578	Gwenna	Donald	False		
13579442	Banne Khan	Salma Khan	False		/m/0h1482q
11794135	Matt Conlin	Steve	False		
11794135	Matt Conlin	Liz	False		
11794135	Liz	Matt Conlin	False		
11794135	Steve	Matt Conlin	False		
8114232	Sylvia Hunter	Herbie Brown	False		
8114232	Herbie Brown	Sylvia Hunter	False		
8114232	Bill Gregory	Sylvia Hunter	False		
8114232	Sylvia Hunter	Bill Gregory	False		
33022002	Mark Tobias	Felicity	False		
33022002	Felicity	Mark Tobias	False		
23386403	Aema	Noh	False		
23386403	Noh	Aema	False		
12695008	Roscoe Jenkins	Ruthie	False		
12695008	Ruthie	Roscoe Jenkins	False		
2405186	Chuck Scott	Lorna Roman	False	/m/0n9dvjp	/m/0n9dw61
32005795	Geoff Brewster	Sally	False		
35785369	Rosendo	Abuela de Sonia	False	/m/0jwd5f2	/m/0jwd5jv
35785369	Abuela de Sonia	Rosendo	False	/m/0jwd5jv	/m/0jwd5f2
28442568	Kama Pisachi Jaganmohini	Prabha	False		
28442568	Prabha	Kama Pisachi Jaganmohini	False		
106344	Mary Jane Merrick	Ann	False		
13179844	Thomas	Sara Latimer	False		/m/0cvb0_m
13179844	Sara Latimer	Thomas	False	/m/0cvb0_m	
26589389	Ashokan	Sivakami	False		
5700963	Bénédicte	Alain Getty	False		
5700963	Alain Getty	Alice Pollock	False		/m/0h39zcd
5700963	Alain Getty	Bénédicte	False		
5700963	Alice Pollock	Alain Getty	False	/m/0h39zcd	
29733028	Nick	Radhika	False	/m/0gy9htx	/m/0h7yn3t
3257956	Maggie	Jack Connor	False		/m/05pstcw
3946045	Stanley Shriner Hoff	Marion	False		
3946045	Marion	Stanley Shriner Hoff	False		
27175946	Kaveri	Ravi	False		
27175946	Ravi	Kaveri	False		
1378672	Michael Lynch	Christine Lynch	False		/m/0h35f08
9652328	Louis McKinley	Lucille	False		
9652328	John R. Hodges	Lucille	False		
2354145	Charles Lytton	George Lytton	False		/m/0h2wc5q
2354145	Charles Lytton	Jacques Clouseau	False		
2354145	Jacques Clouseau	Lady Simone Litton	False		/m/0hr9p7h
2354145	Charles Lytton	Lady Simone Litton	False		/m/0hr9p7h
27488355	Pooja	Ram	False	/m/0h1pk5q	
27488355	Ram	Pooja	False		/m/0h1pk5q
36037575	Jane	Paul Clark	False		/m/0h1p37y
681931	Richard Simmons	Chrystal Kingsby	False		
681931	Richard Simmons	Chris Lavery	False		
681931	Chrystal Kingsby	Richard Simmons	False		
681931	Chrystal Kingsby	Muriel	False		
681931	Muriel	Chrystal Kingsby	False		
681931	Chrystal Kingsby	Chris Lavery	False		
681931	Chris Lavery	Richard Simmons	False		
26057825	Edith	Harry Lambert	False		
26057825	Harry Lambert	Edith	False		
32638698	Simon Miller	Meredith Miller	False		/m/0h2cvkq
32638698	Meredith Miller	Simon Miller	False	/m/0h2cvkq	
33857221	Julia Steffens	Toni Ricardelli	False		
33857221	Bob Kimbel	Lisa	False		
33857221	Toni Ricardelli	Bob Kimbel	False		
33857221	Bob Kimbel	Julia Steffens	False		
33857221	Bob Kimbel	Toni Ricardelli	False		
33857221	Lisa	Julia Steffens	False		
33857221	Toni Ricardelli	Julia Steffens	False		
26393161	Sandra	Vinay	False	/m/0h75cd6	
26393161	Vinay	Sandra	False		/m/0h75cd6
2594890	Reggie	Celeste	False		
2594890	Liz Reynolds	Bonnie	False		
2594890	Liz Reynolds	Celeste	False		
2594890	Celeste	Liz Reynolds	False		
33881129	Ayyappan	Neethu	False		
33881129	Tony	Neethu	False		
33881129	Neethu	Tony	False		
29602550	Tudis	Troy	False		
36217621	Tessa	David	False		
36217621	David	Tessa	False		
4143733	Steven Phillips	Laura	False	/m/0h2qp3j	
4143733	Laura	Steven Phillips	False		/m/0h2qp3j
24577404	Sam Starling	Phoebe	False		
24577404	Phoebe	Sam Starling	False		
8891889	Chitra	Prof. Gagan Sen	False		/m/0h74t5x
8891889	Savitri	Prof. Gagan Sen	False		/m/0h74t5x
8891889	Prof. Gagan Sen	Savitri	False	/m/0h74t5x	
8891889	Prof. Gagan Sen	Chitra	False	/m/0h74t5x	
4968653	Athos	Rochefort	False	/m/01jcs2	/m/0h2n8tx
4968653	Rochefort	Athos	False	/m/0h2n8tx	/m/01jcs2
7936519	Kevin Reddle	Dina	False		
6584379	Ayako Murai	Nishimura	False		
6584379	Nishimura	Ayako Murai	False		
32883826	Pa Townie	Ma	False		
8615612	Paulina Escobar	Gerardo	False	/m/0gyl828	
8615612	Gerardo	Paulina Escobar	False		/m/0gyl828
21412318	Belinda Owens	Peter	False		
21412318	Annie Watson	Peter	False		
21412318	Sarah Jones	Peter	False		
10370634	Clifford Irving	Edith Irving	False	/m/02nw8v8	/m/02nwp60
32449230	Erich for the first	Elisabeth	False		
32449230	Elisabeth	Erich for the first	False		
3096383	Edward	Paul	False	/m/0c06fhj	/m/0c06fht
3096383	Paul	Edward	False	/m/0c06fht	/m/0c06fhj
4662798	Thandavan	Hamsavalli	False		
7917514	Margo Lorenz	Jorgen	False		
7917514	Jorgen	Margo Lorenz	False		
1124348	Emilien	Petra	False		/m/09k13cr
15156718	Rose	Leslie Hatton	False		
15156718	Leslie Hatton	Rose	False		
15156718	Lon Henderson	Rose	False		
15156718	Rose	Lon Henderson	False		
27123043	Bob Pickler	Laura Pickler	False	/m/0h4y4_n	/m/0gxt_x0
14436640	David Shackleford	Crystal Shackelford	False	/m/0k6scwg	
14436640	Crystal Shackelford	David Shackleford	False		/m/0k6scwg
10977	Lauren	Dr. Bill Perlman	False		/m/0h2x_f9
10977	Dr. Bill Perlman	Nan Gordon	False	/m/0h2x_f9	
10977	Dr. Bill Perlman	Lauren	False	/m/0h2x_f9	
10977	Nan Gordon	Jeff	False		
10977	Deirdre O'Connell	Jeff	False		
10977	Max Klein	Jeff	False	/m/0gxrmhy	
10977	Dr. Bill Perlman	Jeff	False	/m/0h2x_f9	
1733453	Mary Ann	Funston Evergreen Kennedy	False		
9035329	Officer Dev Malhotra	Mahendra Pratap Gujral	False	/m/0h2r853	
9035329	Mahendra Pratap Gujral	Officer Dev Malhotra	False		/m/0h2r853
13212536	Magnus Edkvist	Lollo	False		
13212536	Lollo	Magnus Edkvist	False		
844325	Petra von Kant	Pierre	False		
844325	Freddy	Karin Thimm	False		
14387171	Sallie Carr	Mike	False		
14387171	Robert Fortness	Mike	False		
14387171	Mike	Binky Gay	False		
14387171	Mike	Marie Hoke	False		/m/0h0yq60
14387171	Marie Hoke	Mike	False	/m/0h0yq60	
14387171	Binky Gay	Mike	False		
14387171	Claire	Robert Fortness	False		
14387171	Mike	Eddie Hoke	False		
14387171	Eddie Hoke	Claire	False		
14387171	Jane	Robert Fortness	False		
14387171	Claire	Mike	False		
14387171	Sallie Carr	Marie Hoke	False		/m/0h0yq60
14387171	Claire	Binky Gay	False		
14387171	Binky Gay	Marie Hoke	False		/m/0h0yq60
14387171	Robert Fortness	Marie Hoke	False		/m/0h0yq60
14387171	Eddie Hoke	Mike	False		
14387171	Robert Fortness	Eddie Hoke	False		
14387171	Claire	Marie Hoke	False		/m/0h0yq60
14387171	Robert Fortness	Sallie Carr	False		
14387171	Robert Fortness	Jerry	False		
14387171	Mike	Robert Fortness	False		
14387171	Jerry	Claire	False		
14387171	Binky Gay	Claire	False		
14387171	Jerry	Robert Fortness	False		
14387171	Mike	Claire	False		
14387171	Claire	Jerry	False		
14387171	Eddie Hoke	Marie Hoke	False		/m/0h0yq60
14387171	Sallie Carr	Claire	False		
14387171	Robert Fortness	Jane	False		
14387171	Jerry	Mike	False		
14387171	Marie Hoke	Claire	False	/m/0h0yq60	
14387171	Robert Fortness	Claire	False		
1114328	Akhilandeshwari	Ganga	False		
1114328	Ganga	Akhilandeshwari	False		
32669004	Kannagi	Kovalan	False		
32669004	Kovalan	Kannagi	False		
3469003	Thumbelina	Mr. Mole	False	/m/0g4zd1z	/m/0g4zd1p
3469003	Grundel	Thumbelina	False		/m/0g4zd1z
3469003	Mr. Mole	Thumbelina	False	/m/0g4zd1p	/m/0g4zd1z
3469003	Thumbelina	Grundel	False	/m/0g4zd1z	
1756354	Balarama	Revathi	False		
1756354	Revathi	Balarama	False		
1756354	Arjuna	Subhadra	False		
1756354	Subhadra	Abhimanyu	False		
1756354	Abhimanyu	Subhadra	False		
1210684	Barry Sullivan	Avery	False		
1210684	Eva Phillips	Barry Sullivan	False	/m/0gy2qrr	
1210684	Eva Phillips	Avery	False	/m/0gy2qrr	
1210684	Avery	Barry Sullivan	False		
7127336	Kim	George	False	/m/0h37mfd	
7127336	George	Kim	False		/m/0h37mfd
5164462	Tuura	Elisabet	False		
5164462	Uuno Turhapuro	Elisabet	False		
5164462	Elisabet	Uuno Turhapuro	False		
5164462	Tuura	Uuno Turhapuro	False		
5164462	Elisabet	Tuura	False		
1755675	Katie Coates	Jim Coates	False	/m/0cbs7jr	/m/0cbs7kk
1755675	Jim Coates	Katie Coates	False	/m/0cbs7kk	/m/0cbs7jr
31833243	Jessie	Wilbur Todd	False		
31833243	Wilbur Todd	Jessie	False		
9691015	Bharathi	Tirupathi	False	/m/0h70s8c	
9691015	Tirupathi	Bharathi	False		/m/0h70s8c
10784436	Pierre Levasseur	Christine	False		/m/0h26nm1
10784436	Christine	Pierre Levasseur	False	/m/0h26nm1	
4213209	Jack	Adrienne Saunders	False		/m/0gz5wy6
4213209	Adrienne Saunders	Jack	False	/m/0gz5wy6	
8351476	Juliana O'Neill	Robert Hanssen	False	/m/0c1j9x9	/m/0c1j9xk
8351476	Robert Hanssen	Juliana O'Neill	False	/m/0c1j9xk	/m/0c1j9x9
26968111	Miss Cho	Hoon	False		/m/0bv8k96
689969	Dave Novotny	Linda Novotny	False	/m/0g4t9b9	/m/0g4t9bx
689969	Linda Novotny	Dave Novotny	False	/m/0g4t9bx	/m/0g4t9b9
22132828	Pervus DeJong	Maartje	False		
35958854	Abdullah	Zaina	False		
35958854	Zaina	Abdullah	False		
12578919	Jamna Das	Gomti	False		
12578919	Lallu	Sunita Das	False	/m/0h_5j99	/m/0h74x34
12578919	Sunita Das	Lallu	False	/m/0h74x34	/m/0h_5j99
12578919	Gomti	Jamna Das	False		
3517536	Susie Salmon	Abigail Salmon	False	/m/07yk3jl	/m/07yk3hh
3517536	Susie Salmon	Abigail Salmon	False	/m/07yk3jl	/m/07yk3hh
28745644	Mike Conovan	Gloria	False		
28745644	Gloria	Mike Conovan	False		
13656791	Nathan	Dexy	False		
13656791	Dexy	Nathan	False		
24731562	Vicky	Burt	False		
24731562	Burt	Vicky	False		
231829	Linda Partridge	Earl Partridge	False	/m/0cj5y3z	/m/0cj5y2w
231829	Jimmy Gator	Rose Gator	False	/m/0cj5y13	/m/0cj5y1_
231829	Rose Gator	Jimmy Gator	False	/m/0cj5y1_	/m/0cj5y13
231829	Earl Partridge	Linda Partridge	False	/m/0cj5y2w	/m/0cj5y3z
30207145	Vishaka Parvasu	Indra	False		/m/0gxrcsg
9939796	Elliot Moore	Alma Moore	False	/m/0c1dm7k	/m/0c1dm8m
27670293	Jim Marston	Jean	False	/m/0h2w03m	
27670293	Jean	Jim Marston	False		/m/0h2w03m
35984240	Gopi Maiyya	Kanji Bhai	False		
6071715	Clayton Mayfield	Vicki	False	/m/0h2wsql	
7725236	Henry Taggart	Karen Taggart	False	/m/0cw3ctt	/m/0cw3cw9
7725236	Terry Taggart	Karen Taggart	False	/m/0cw3csw	/m/0cw3cw9
7725236	Shirley Blair	Karen Taggart	False	/m/0cw3ct6	/m/0cw3cw9
12562570	Roy Bremmer	Claudia	False		
12562570	Claudia	Roy Bremmer	False		
2524772	Pfc. Ernie Williams	Lady Margaret	False	/m/0h33320	
11757037	Leanne	Kevin Prouse	False		/m/0jth6ls
11757037	Kevin Prouse	Leanne	False	/m/0jth6ls	
17349370	Michael Francia	Lizzie Francia	False		
17349370	David Langmore	Lizzie Francia	False		
3320466	Frank Capua	Elora Capua	False	/m/0gy753s	/m/0h3b0m2
3320466	Elora Capua	Frank Capua	False	/m/0h3b0m2	/m/0gy753s
24258284	Mohan Rao	Hemalatha	False		
12911103	Janavi	Shaan	False	/m/0gyb5k3	
12911103	Shaan	Janavi	False		/m/0gyb5k3
15558139	Kamla	Bansi Ram	False		
15558139	Mahadev	Vindhya	False		
15558139	Vindhya	Mahadev	False		
15558139	Bansi Ram	Kamla	False		
6823611	Moon	Terry	False		/m/0h30306
6823611	Terry	Moon	False	/m/0h30306	
7986184	Allison	Harris McKay	False		/m/0h2zb5b
7986184	Harris McKay	Allison	False	/m/0h2zb5b	
6777103	Dora	Vinnie Harold	False		
6777103	Vinnie Harold	Dora	False		
33403400	Tricia	Daniel	False	/m/0j3tflq	/m/0j3tfmq
33403400	Daniel	Tricia	False	/m/0j3tfmq	/m/0j3tflq
6044779	Lily	Jacob	False		
6852771	Nallarasu	Maragadham	False		
6852771	Maragadham	Nallarasu	False		
25413122	Braxton	Kathy Summers	False		
25413122	Kathy Summers	Braxton	False		
2251161	Richard Thorn	Ann Thorn	False		
2251161	Damien Thorn	Ann Thorn	False	/m/09s4pt	
15144724	Smiley	Jerry	False		
15144724	Jerry	Smiley	False		
15144724	Smiley	Gene of Harry	False		
15144724	Gene of Harry	Smiley	False		
10455572	Teresa	Sharpe	False		
10455572	Lady Isabella	Augustus Farthingdale	False		
10455572	Dubreton	Sarah	False		
10455572	Sharpe	Teresa	False		
10455572	Sarah	Dubreton	False		
10455572	Augustus Farthingdale	Lady Isabella	False		
2637013	Mavis	Kilbourne	False		
20946348	Rangamani	Meena	False		
31228502	Nanami Hoshino	Kim Jun - ho	False		
31228502	Kim Jun - ho	Nanami Hoshino	False		
33655611	Ted	Janet Harduvel	False		/m/0h2khqj
33655611	Janet Harduvel	Ted	False	/m/0h2khqj	
20904625	Ajay	Sheetal Khanna	False		
20904625	Sheetal Khanna	Ajay	False		
26861455	Shobha Devi	Sohan	False	/m/0h2rm1s	/m/0h77bmb
26861455	Bhanwari Devi	Mohan	False		
26861455	Sohan	Shobha Devi	False	/m/0h77bmb	/m/0h2rm1s
26861455	Mohan	Bhanwari Devi	False		
27821358	Maharishi Mahesh Yogi	Cynthia	False		
27821358	Cynthia	Maharishi Mahesh Yogi	False		
27821358	Maharishi Mahesh Yogi	John Lennon	False		/m/0bbmppm
1212256	Bob Seaver	Laura Burnford	False	/m/0dl63sg	
1212256	Laura Burnford	Bob Seaver	False		/m/0dl63sg
6017325	Frank	Joan	False	/m/0bbc0t9	/m/0bbc0td
6017325	Frank	Angela	False	/m/0bbc0t9	/m/0bbc0v5
26132673	Mae	Charley	False	/m/0gynlx_	
26132673	Maria	Billy	False		
26132673	Charley	Maria	False		
26132673	Frankie	Maria	False		
26132673	Billy	Maria	False		
26132673	Maria	Charley	False		
26132673	Charley	Mae	False		/m/0gynlx_
26132673	Maria	Frankie	False		
23779787	Annie Garrett	Ross Garrett	False	/m/0g9qc66	/m/0g9qcm_
18059969	Jennie	McGee	False		
1573381	Faderen - Helge	Moderen - Else	False	/m/0b_wqpl	/m/0b_wqns
1573381	Moderen - Else	Faderen - Helge	False	/m/0b_wqns	/m/0b_wqpl
10811795	Jack Deth	Alice	False		
10811795	Lena Deth	Jack Deth	False	/m/0gym04m	
10811795	Jack Deth	Lena Deth	False		/m/0gym04m
32568615	Geetha Devi	Rajasekhar	False		
32568615	Rajasekhar	Geetha Devi	False		
17082042	Alfred Borden	Martha	False		
17082042	Mike	Katharine	False		
17082042	Katharine	Mike	False		
19025779	John Manners	Dorothy	False		
19025779	Dorothy	John Manners	False		
12770679	Günther Jurgens	Heidi	False		
12770679	Kurt Schröder	Heidi	False		
12770679	Eckhardt	Heidi	False		
7567720	Ann	Jay Wagner	False		/m/0h2j5tw
7567720	Jay Wagner	Ann	False	/m/0h2j5tw	
10611398	Anne	Richard of Gloucester	False		/m/0h2c8k_
10611398	Richard of Gloucester	Anne	False	/m/0h2c8k_	
20100567	Queen Isabella	Ferdinand	False		
20100567	Ferdinand	Queen Isabella	False		
21951280	Missy Margera	Bam Margera	False		
21951280	Bam Margera	Missy Margera	False		
29100093	Rani	Kamala	False		
24173081	Dorothy	T.C.	False	/m/0n62x43	/m/0n62x4h
24173081	T.C.	Dorothy	False	/m/0n62x4h	/m/0n62x43
7352271	Abasi Fawal	Isabella El-Ibrahimi	False		/m/04dx30z
31378480	Gerald	Helen	False		
31378480	Helen	Gerald	False		
2079686	Alfred Steele	Joan chokes Christina	False	/m/0c1nz8l	
2079686	Joan chokes Christina	Alfred Steele	False		/m/0c1nz8l
2079686	Franchot Tone	Joan chokes Christina	False		
2079686	Joan chokes Christina	Franchot Tone	False		
15620980	Barrington	John	False		
15620980	John	Barrington	False		
142476	Freddie Nesbitt	Mabel Nesbitt	False	/m/0djvnzj	/m/0djvnyj
6827301	Lexi	Brad	False	/m/05px7zk	
6827301	Brad	Lexi	False		/m/05px7zk
25516274	Katie Liner	Jimmy Pettit	False	/m/0h3cms8	
22016018	K. Balachander.Finally Jayanthi	Gemini Ganesan	False		
22016018	Gemini Ganesan	K. Balachander.Finally Jayanthi	False		
20028957	Blanca	Enrique	False		
28569306	Abel Mason	Helen	False		
28569306	Helen	Abel Mason	False		
18760155	Dibyanath Chatterji	Sujata Chatterjee	False		/m/02nwfww
7235995	Sharada	Ganga	False		/m/0h73v9k
7235995	Ganga	Bhaskar	False	/m/0h73v9k	
7235995	Bhaskar	Sharada	False		
7235995	Sharada	Sambaiah	False		
7235995	Ganga	Sharada	False	/m/0h73v9k	
7235995	Ganga	Sambaiah	False	/m/0h73v9k	
7235995	Sharada	Bhaskar	False		
1419414	Graham Turley	Veronica Guerin	False	/m/0bbcfmy	/m/04fmn9d
1419414	Veronica Guerin	Graham Turley	False	/m/04fmn9d	/m/0bbcfmy
9894564	Singh	Davinder Samra	False		
3624815	Eileen Wade	Roger Wade	False	/m/04p6plq	/m/04p6pfx
3624815	Roger Wade	Eileen Wade	False	/m/04p6pfx	/m/04p6plq
3624815	Philip Marlowe	Sylvia Lennox	False	/m/01c41d	
24840023	Cheung Wah	Jimmy	False		
24840023	Jimmy	Cheung Wah	False		
27686717	Harue	Sōichi Naruse	False		
27686717	Sōichi Naruse	Harue	False		
32306156	Kent	Milla Jovovich	False	/m/0h131v8	
32306156	Milla Jovovich	Kent	False		/m/0h131v8
32306156	Mary	Kent	False	/m/0h131vc	/m/0h131v8
26613627	Dogan	Emine	False		
26613627	Emine	Dogan	False		
10811554	Vera Donovan	Jack	False		
10811554	Dolores Claiborne	Joe St. George	False		
349941	Craig Schwartz	Lotte Schwartz	False	/m/0bkzbkm	/m/04dwxq2
26224240	Juan Oliver	Elena	False		
18023592	Pithambaran	Premila	False		
18023592	Teresa	Vijayaraghavan	False		
18023592	Muralikrishnan	Teresa	False		
18023592	Vijayaraghavan	Teresa	False		
18023592	Madhavan	Premila	False		
18023592	Premila	Vijayaraghavan	False		
18023592	Teresa	Muralikrishnan	False		
18023592	Mohini	Premila	False		
18023592	Sukanya	Teresa	False		
18023592	Vijayaraghavan	Pithambaran	False		
18023592	Vijayaraghavan	Premila	False		
3754316	Annie O'Shea	Jackie O'Shea	False	/m/0bx7mt9	/m/0bx7msh
1891570	Martin	Catherine	False		
1891570	Catherine	Martin	False		
5549065	Lucy	Benjamin Barker	False		
5549065	Benjamin Barker	Lucy	False		
16235196	Tommy Cassidy	Rosemary	False		
16235196	Rosemary	Tommy Cassidy	False		
11137167	Haridas Choudhry	Sonu	False		
28436992	Sam Hurrin	Sucal	False		
28436992	Sucal	Sam Hurrin	False		
5906516	Sarah	Derek Quinn	False		
5906516	Derek Quinn	Sarah	False		
5906516	Tom	Sarah	False		
39311	Jim Garrison	Liz Garrison	False	/m/02nw8fb	/m/0h283nn
39311	Lee Harvey Oswald	Liz Garrison	False	/m/02nw8fx	/m/0h283nn
39311	Liz Garrison	Lee Harvey Oswald	False	/m/0h283nn	/m/02nw8fx
32151115	Arundhati	Madhumati	False		
32151115	Madhumati	Arundhati	False		
29008008	Seshagiri	Saroja	False		
29008008	Lakshmi	Subbarao	False		
29008008	Subbarao	Lakshmi	False		
8454631	Rupert Munro	Rachel Munro	False		/m/0h2lddx
8454631	Rachel Munro	Rupert Munro	False	/m/0h2lddx	
21116400	Krishna Kuruppu	Ammalukutty	False		
21116400	Ammalukutty	Krishna Kuruppu	False		
30891336	Mary	Michael	False		
30891336	Michael	Mary	False		
28271896	Michael Heathley	Lydia	False		
28271896	Lydia	Michael Heathley	False		
1501461	Paul Williams	Eddie Kendricks	False	/m/0h6g4_t	/m/0h6g509
1501461	Paul Williams	David Ruffin	False	/m/0h6g4_t	/m/0h6g4_9
1501461	Josephine	Melvin Franklin	False	/m/0h6g4_k	/m/0h6g4_0
1501461	Melvin Franklin	Josephine	False	/m/0h6g4_0	/m/0h6g4_k
25548532	Holly	Peter	False	/m/0h1wpj9	
25548532	Peter	Holly	False		/m/0h1wpj9
16613205	"Mack "" McAllan"	Ruth	False		
6845157	Captain Lola Beck	Gen. Dix Hauser	False	/m/0h22krt	/m/0h2qy8w
6845157	Gen. Dix Hauser	Captain Lola Beck	False	/m/0h2qy8w	/m/0h22krt
13837148	Mamaloe	Pipo de Clown	False		/m/0jwjhg_
13837148	Pipo de Clown	Mamaloe	False	/m/0jwjhg_	
1982322	George Herbert	Felicity	False		
1982322	Felicity	George Herbert	False		
2712888	Prem Mehra	Pooja Mehra	False	/m/0gx33vh	/m/0dbxp9h
10951762	Evelyn	Alman	False		
10951762	Alman	Evelyn	False		
32972617	Horacio	Pipi	False	/m/0j1tpn_	/m/0j1tpnr
2528212	David Merrit	Sarah Merrit	False		/m/02nwpng
2528212	Dr. Nicholas Garrigan	Kay Amin	False	/m/02nwpmc	/m/02nwpn0
26012602	Kuttappan	Bhavani	False		
24604442	Cheerma	Paniyan	False		
24604442	Paniyan	Cheerma	False		
8142515	Uncle Gard	Cornelia	False		
2645046	Martin Samuel Kleinman	Sam	False		
2645046	Sam	Martin Samuel Kleinman	False		
