	movie_id	character	agent_verbs	patient_verbs	attributes	title	religion	age	death	children
15862	29679260	Laura			['ex-girlfriend']					
15863	29679260	Brandon			['friend']					
15864	29679260	Stan Harris			['father']					
15865	29679260	Sous Chef Ava				assistant				
15866	1126385	Connie Sumner	['decides', 'becomes', 'rejects', 'sees', 'bought', 'leaving', 'leave', 'finds', 'scrapes', 'insists', 'confront', 'attacks', 'mentions', 'begin']	['cry', 'follow', 'leave', 'tell', 'causes']	['pictures', 'glimpse', 'number']					
15867	1126385	Edward Sumner	['wraps', 'decides', 'adds', 'causes', 'hits', 'knows', 'finds', 'kills', 'cleans', 'erases', 'confront', 'suspects', 'hears', 'backs', 'wipes', 'leaves']	['tells', 'visit', 'devastates']	['partners', 'collecting', 'photograph', 'clothes']					
15868	1126385	Paul Martel	['says', 'begin', 'makes']	['met', 'murdered', 'sees', 'confronts']	['wife', 'body', 'Frenchman', 'glimpse', 'pictures', 'apartment']					
15869	1126385	Charlie			['photograph']					
15870	12847616	Ching - cheng Huang.Regarding Ching - cheng Huang	['relative']	['see']	['traces', 'sculptor']	sculptor				
15871	12847616	Ching - cheng Huang.Regarding Ching - cheng Huang	['relative']	['see']	['traces', 'sculptor']	filmmaker				
15872	12847616	Ching - cheng Huang.Regarding Ching - cheng Huang	['relative']	['see']	['traces', 'sculptor']	artist				
15873	12847616	Takachiho Maru				liner				
15874	12847616	Takachiho Maru				pianist				
15875	12821593	José	['pursued', 'dies', 'love']	['marries']	['ghost', 'act']					
15876	12821593	Candela	['learns', 'free', 'marries']	['loved', 'married']						
15877	12821593	Lucia		['provides']						
15878	12821593	Lucía			['flirtatious']					
15879	3754443	Bong - soo				manager				
15880	5938554	Danarama	['makes']		['macho', 'story']					
15881	5938554	Daniel	['find']		['way']					
15882	950429	Sarah Morton	['leaving', 'seduces', 'visits', 'mother', 'learns', 'throws', 'regards', 'returns', 'has']	['thanking', 'prefer']	['publisher', 'quietude', 'mature']	author				
15883	950429	Franck	['refuses', 'dead', 'feels', 'tells', 'missing']	['allow']	['waiter', 'disappearance']	waiter				
15884	950429	Marcel	['becomes']							
15885	950429	Julie	['thinks', 'leaving', 'wants', 'hit', 'leaves', 'claimed', 'thanking']	['allow', 'regards', 'continue', 'tells']	['adventures', 'life', 'confused', 'mother', 'trysts', 'lifestyle', 'daughter']					
15886	950429	John Bosload	['made']		['publisher', 'mistress']	publisher				
15887	97740	Diana Scott	['goes', 'returns', 'has', 'flees', 'completes', 'smiles', 'meets', 'jealous', 'holds', 'flirts', 'attends', 'becomes', 'decides', 'declines']	['hounded', 'stay', 'invited']	['set']	model				
15888	97740	Robert Gold	['leaves', 'aged', 'prefers', 'calls', 'sees']	['taking']	['bookish']	director				
15889	97740	Malcom	['created']			photographer				
15890	97740	Miles Brand	['casts']	['taunts']		executive				
15891	97740	Cesare	['visited', 'leaves', 'abandoned', 'arrives', 'has']	['widowed']	['Prince']	Prince				
15892	97740	Della Romita				Princess				
15893	6441628	Carola	['starts', 'travels', 'helps', 'hires', 'stays', 'holiday', 'wants', 'buys']	['friendly', 'want', 'return', 'frustrated']	['woman']	assistant				
15894	6441628	Lemalian	['gone', 'gives', 'argues', 'signs', 'comes', 'want', 'visiting', 'hears']	['come', 'meet', 'promising']	['woman']					
15895	24466462	Rebecca Tommy	['demands', 'carrying', 'bring', 'wants', 'struck', 'looks', 'packs', 'insists', 'want', 'grown', 'remembers', 'struggles', 'departs', 'leaves', 'continues', 'behaves', 'begins', 'asks', 'moves', 'fighting', 'plans', 'brings', 'returns', 'gives', 'cloned', 'has', 'presents']	['play', 'asks', 'forced', 'struck', 'ask', 'telling', 'raised', 'celebrate', 'let', 'stop', 'use', 'spoil']	['son', 'parents', 'youthful', 'original', 'child', 'new', 'scene', 'bewilderment', 'son', 'material', 'herself', 'pictures', 'pregnant', 'embryo', 'accompanying', 'objects', 'children', 'mother']					
15896	26469128	Bhavana	['make', 'starts', 'start', 'girl', 'willing']	['take']	['home']					
15897	26469128	Johny Kutty	['critic', 'unable', 'businessman', 'suffers']	['give']		critic				
15898	26469128	Johny Kutty	['critic', 'unable', 'businessman', 'suffers']	['give']		businessman				
15899	26469128	Roy	['make', 'meets', 'realizes', 'begins', 'start', 'helps']	['start', 'feel', 'named', 'repair', 'leading']	['help', 'son']					
15900	26469128	Thirumuttathu Kochuthoma	['member', 'seen']							
15901	26469128	Mary	['seen']	['causing', 'worry', 'named']	['sons']					
15902	26469128	Paul		['named']						
15903	26469128	Lisy			['marriage']					
15904	2488691	Joséphine			['woman', 'parties']					
15905	2488691	Arsène			['ethos']					
15906	28401704	Allan Jeffcote	['opposes', 'makes', 'persuades', 'decide', 'resume', 'had', 'return', 'explains', 'marry', 'determines']	['attracted', 'travel']	['son', 'father', 'parents']	owner				
15907	28401704	Fanny Hawthorn	['return', 'agrees', 'employed', 'reveals', 'registers', 'works', 'writes', 'turns', 'moves']	['interrogated', 'find', 'persuades', 'leave', 'marry', 'attracted']	['father', 'unaware']					
15908	28401704	Mary Hollins	['promises']	['killed']	['luggage', 'death']					
15909	28401704	Hindle			['town']					
15910	2125486	Vladimir Dubrovsky	['able', 'learns']	['become', 'allows', 'captured']	['love']					
15911	2125486	Kyrilla Troekouroff	['father']		['household']					
15912	2125486	Mascha		['rescues']	['lady', 'father']					
15913	6917971	Peter Simon	['fall', 'relationship', 'spends']			screenwriter				
15914	6917971	Paolo			['assistant', 'entrance']	assistant				
15915	6917971	James			['ex-boyfriend']					
15916	2218967	Taylor Williams III			['streetracer']					
15917	2218967	Jamisin Matthews				model				
15918	17646903	Dennis Baxter	['works', 'end']	['offered', 'plays']	['arch-rival', 'campers']	camp counselor				
15919	17646903	Timmy Mezzy	['panics', 'swims', 'stops', 'makes']							
15920	17646903	Jerry Disbro	['apologizes', 'says', 'team', 'tells']							
15921	17646903	Walter	['carries']	['painter', 'murderer', 'rumored', 'revealed']		painter				
15922	17646903	Ike	['arch-rival']	['serious']	['fellow']	counselor				
15923	17646903	Rhonda	['end']		['nurse']	nurse				
15924	17646903	Bobby		['include']						
15925	17646903	Margo			['wife']					
15926	17646903	Thompson			['camper', 'story', 'Tough']					
15927	17646903	Brian			['writer']	writer				
15928	17646903	Toby			['comedian']	comedian				
15929	27113000	Margaret			['woman', 'dislike']					
15930	27113000	Selina			['inmates', 'one', 'background']					
15931	303847	Ronnie Bostock	['split', 'invite', 'seems', 'rejects']	['meet', 'flattered', 'confronts', 'taking', 'see']	['beauty', 'film', 'town', 'career', 'girlfriend']					
15932	303847	Giles	['able', 'becomes', 'watches', 'rams', 'goes', 'flattered', 'upset', 'sets', 'makes', 'becoming']	['tells', 'stay', 'meet', 'rejects']	['motives']					
15933	303847	Audrey	['becomes']		['girlfriend', 'house']					
15934	303847	Abigail			['daughter']					
15935	3237313	Lawford	['dances']		['case']					
15936	3237313	Sinatra	['received']		['case', 'public']	singer				
15937	3237313	Grayson			['case']					
15938	1690244	Ma	['breaks', 'dies', 'catches', 'falls', 'found', 'accuses']							
15939	1690244	Cora Ryan	['sells', 'goes', 'disappointed', 'discovers']	['promise', 'catches', 'gets']						
15940	1690244	Bradley Morahan	['refuses', 'follows']	['suspected', 'give']	['shack', 'patience', 'work', 'money']	artist				
15941	1690244	Nat Kelly	['invites', 'hiding']		['Kelly', 'romances']					
15942	1690244	Isabel Marley				model				
15943	5565580	Joe Allen	['spend', 'gets', 'asks']	['asks']	['leave']	soldier				
15944	5565580	Alice Mayberry	['finds', 'asks', 'arriving', 'keeps', 'spend']	['asks', 'chastises', 'marry']						
15945	856716	Lester	['happen', 'gay', 'exclaims', 'assumes', 'divorcing', 'taking']		['impressed', 'mistress', 'husband']					
15946	856716	Jackie	['gone', 'love', 'sees', 'proposes', 'announces']	['escort', 'taking']	['mistress']					
15947	856716	Jill	['happen', 'ends', 'recognizes', 'gone']	['placate']	['girlfriend']					
15948	856716	George Roundy	['realizes', 'finds', 'dissatisfied']	['assumes']	['development', 'meeting', 'girlfriend']	hairdresser				
15949	856716	Felicia	['gone']	['divorcing']	['wealthy']					
15950	7305656	Nina Shah	['left']		['friend', 'sister', 'mother']	cook				
15951	7305656	Sanjay		['left']						
15952	7305656	Raj			['chef', 'fellow']	restaurateur				
15953	7305656	Bobbi			['friend']					
15954	7305656	Priya			['sister']					
15955	7305656	Lisa			['friend']					
15956	9689645	Sivakumar	['recognizing', 'believes']		['disapproval', 'father']					
15957	9689645	Manorama		['do']						
15958	9689645	Bharadhi			['father']					
15959	654530	Alfred	['learns', 'confronts', 'cautious', 'proposes', 'responsible', 'killed', 'returns', 'tries', 'finds', 'reconciles', 'leads', 'leaves']	['comfort', 'marry', 'asking', 'make', 'driving', 'take', 'wounded']	['eldest', 'congressman', 'jealous', 'visiting', 'business']	congressman				
15960	654530	Tristan	['returns', 'kill', 'holds', 'learns', 'attempts', 'touches', 'becomes', 'captivating', 'versed', 'leaves', 'abandons', 'enters', 'insists', 'wild', 'refuses']	['set', 'confronts', 'protect']	['wife', 'relationship', 'fit', 'life']					
15961	654530	William Ludlow	['suffers', 'finds', 'killed', 'has', 'retires']		['wife']	Colonel				
15962	654530	Susannah Fincannon	['waits', 'agrees', 'receives', 'commits', 'tries', 'finds']	['comfort', 'marry']	['marriage']					
15963	654530	Samuel	['returns', 'tells', 'naive', 'volunteered']	['protect', 'watched', 'holds', 'loves', 'named', 'educated']	['side', 'heart', 'youngest', 'grave']					
15964	654530	Decker	['kill']	['hired']	['wife']					
15965	654530	Isabel Two			['wife', 'daughter']					
15966	25479657	Daulatram Khanna	['opposes', 'finds']		['eyes']					
15967	25479657	Ashok Banerjee	['It']	['kicks']						
15968	25479657	Subramanyam	['realizes', 'turns']	['kept']	['superior', 'father']					
15969	25479657	Anand Kumaraswamy	['comes', 'unable', 'makes', 'marries']	['find', 'reveal', 'kept']	['boy', 'friend', 'family', 'servant', 'father', 'sister']	servant				
15970	25479657	Mohini		['Thinking', 'girl']	['niece']					
15971	25479657	Janki		['marries']	['convinced', 'father', 'Head']					
15972	25479657	Nikki		['marries']	['marriage', 'sister']					
15973	1996562	Josef	['travels', 'making', 'getting', 'confides']	['visit', 'injured']	['burn', 'lands']					
15974	1996562	Hanna	['learns', 'seen', 'native']	['wants', 'accompany']	['initiative', 'deaf', 'care', 'Taciturn']					
15975	30750975	Trishna	['tells', 'meets', 'goes']		['tragedy']					
15976	30750975	Jay Singh				businessman				
15977	28722788	Pradeep	['artists']							
15978	28722788	Mohan	['artists']							
15979	28722788	Rekha			['girls']					
15980	28722788	Geeta			['girls']					
15981	9843384	Brian	['realize']		['brother']					
15982	9843384	Robbie	['wants']	['try']	['brother', 'boyfriend']					
15983	9843384	Nicole	['ready', 'realize', 'love']	['start']						
15984	61175	Nick Charles William Powell		['convinces', 'take']		detective				
15985	61175	Dorothy Maureen O'Sullivan								his
15986	21477212	Shankar	['meets', 'children', 'united']	['brought']						
15987	21477212	Kali	['united', 'children', 'kills', 'goes']	['released']	['father', 'brother']	priest				
15988	21477212	Tithi	['children', 'united']		['girl']					
15989	21477212	Debu Soren			['local', 'mistress', 'behest', 'henchmen']					
15990	34139896	Gianni	['60', 'invisible']							
15991	33362127	Wilford	['spends', 'suffering']							
15992	3936740	Anthony Zimmer	['risk', 'proposed', 'character', 'he', 'arrive', 'refuses']	['pursued']	['mansion', 'build', 'name']					
15993	3936740	Ackerman	['tells', 'meets']							
15994	3936740	François Taillandier	['has', 'wakes', 'reunites', 'finds', 'reveals', 'rushes', 'leaves', 'escapes']	['stay', 'interrogated', 'invites', 'save', 'placed', 'nabbed']	['story']	translator				
15995	3936740	Chiara Manzoni	['takes', 'checked', 'arrives', 'enters', 'agent', 'decides', 'invites', 'gives', 'confronts', 'discuss']	['knows']						
15996	3936740	Camel Driss	['provides', 'believes']	['befriends', 'murdered']		Lt.				
15997	3936740	Nassaiev	['rejects']	['confronts', 'sees', 'kill']	['men', 'leader']	leader				
15998	3936740	Akerman	['getting']		['named']	detective				
15999	4570449	Rani Bhalla	['notices', 'introduces', 'welcomed']							
16000	4570449	Ashish Khanna	['misunderstood', 'promises', 'had', 'get', 'resign', 'knows', 'finds', 'confesses', 'starts']	['inducts', 'introduces', 'get']	['stunned', 'hapless', 'fresh']					
16001	4570449	Sania	['marry', 'wants', 'flirt']	['loved', 'marry']	['photos', 'model']	model				
16002	4570449	Anna	['inducts', 'hunted']		['brother']					
16003	17125190	Geeta	['approached']		['journalist']	journalist				
16004	17125190	Arjun Malvankar	['manages', 'destroying', 'goes', 'breaks', 'doing', 'runs', 'invokes', 'send', 'run', 'stays', 'begins', 'works', 'rushes', 'taht', 'beats', 'sees', 'handles', 'working', 'let', 'gets', 'tries']	['visited', 'approached', 'grab', 'arrested', 'get', 'make', 'flick', 'help', 'fight', 'know', 'chase', 'approaches', 'thrown', 'sin', 'tells']	['parents', 'kind', 'hearted', 'sister', 'infuriated', 'family', 'friends', 'changes']					
16005	17125190	Shiv Kumar Chowgule	['tells', 'joined', 'destroys', 'approached']	['support', 'arrested']	['mansion', 'his', 'rival', 'party']					
16006	17125190	Ravi Rane	['giving']		['station']	inspector				
16007	17125190	Ravi Rane	['giving']		['station']	Inspector				
16008	17125190	Anoop	['murder']	['kill']	['aides', 'arrested']					
16009	17125190	Anand Patkar	['decides']	['murder', 'does', 'shift']	['photos']					
16010	17125190	Chander	['tells']		['friends']					
16011	17125190	Deen Dayal Trivedi	['sin']	['arrested', 'form', 'exposed', 'supporting']	['activities', 'his', 'den', 'wicked', 'activities', 'man', 'rival', 'house', 'side']	chief minister				
16012	17125190	Ajay			['request']					
16013	17125190	Mohan			['one']					
16014	16168391	Dhinakar	['neighbors', 'contrive', 'marries']	['marry']	['engineer', 'breadwinner']					
16015	16168391	Nancy	['contrive', 'marries', 'convinces', 'gets', 'takes']	['marry']		software engineer				
16016	16168391	Victor		['marries', 'convinces']	['businessman']	businessman				
16017	9524972	Laurent	['welcomes', 'couple', 'has', 'settle', 'tells', 'upset', 'wants', 'go', 'take', 'let', 'agrees', 'give', 'gaze']	['reveals']	['philandering']	housewife				
16018	9524972	Laurent	['welcomes', 'couple', 'has', 'settle', 'tells', 'upset', 'wants', 'go', 'take', 'let', 'agrees', 'give', 'gaze']	['reveals']	['philandering']	estate agent				
16019	9524972	Loli	['begin', 'hears', 'becomes', 'settle', 'shocked', 'couple', 'has', 'have', 'wait', 'unaware', 'cease', 'makes', 'astonished', 'take']		['drain']					
16020	9524972	Marijo	['gets', 'decides', 'living', 'pregnant', 'get', 'departs', 'driver', 'begin', 'makes', 'moves']	['fires']	['butch', 'friends']	housewife				
16021	9524972	Antoine	['suggests']		['friend']					
16022	657824	Ted Boynton	['develop', 'faces', 'experience']		['cousin']					
16023	657824	Fred	['develop']	['sent']	['presence', 'cousin']					
16024	4119620	Ferguson Howard	['agrees', 'got', 'check']	['marry']	['dedicated']	bachelor				
16025	4119620	Julie Fitch	['investigates', 'tells', 'sees']		['order']	Admiral				
16026	4119620	Signalman Burford Taylor	['finds', 'reports', 'escapes']	['get']						
16027	4119620	Jason Eldridge	['runs', 'reunites']	['marry']		scientist				
16028	76353	Alfred Kralik	['salesman', 'puts', 'requests', 'tries', 'goes', 'thinks', 'grateful', 'tells', 'argue', 'talks', 'employee', 'visits', 'preparing', 'reveals', 'arrives', 'mentions']	['fired', 'meet', 'called', 'visit', 'suspects', 'reconcile']	['meeting', 'stubbornness', 'front', 'coworkers', 'presence']	correspondent				
16029	76353	Alfred Kralik	['salesman', 'puts', 'requests', 'tries', 'goes', 'thinks', 'grateful', 'tells', 'argue', 'talks', 'employee', 'visits', 'preparing', 'reveals', 'arrives', 'mentions']	['fired', 'meet', 'called', 'visit', 'suspects', 'reconcile']	['meeting', 'stubbornness', 'front', 'coworkers', 'presence']	salesman				
16030	76353	Klara Novak	['reveals', 'woman', 'calls', 'enters']		['pesky']					
16031	76353	Hugo Matuschek	['suspects', 'asks', 'sends', 'enjoys', 'gives', 'hires', 'demands', 'offers']	['visit', 'prevent']	['employee', 'actions', 'office', 'strung', 'grateful', 'distraught', 'manager', 'home', 'idea']					
16032	76353	Rudy	['agrees']		['boy']					
16033	76353	Pepi Katona	['arrives']							
16034	76353	Pirovitch		['meet']	['friend']			two - faced		
16035	76353	Ferencz Vadas		['dismiss']	['friend']			two - faced		
16036	1203778	Annette Sturges	['tells', 'old', 'sing']		['custody', 'children', 'old']			17 - year - old		
16037	1203778	Giff Rogers	['play', 'teaches', 'sing']							
16038	1203778	Smith	['watches']			Captain				
16039	1203778	Norman	['gives', 'tries', 'drown', 'goes', 'child', 'tells', 'son']	['awakened', 'get']	['children', 'old', 'custody']					
16040	1203778	Julia Sturges	['have', 'talk', 'realizes']	['putting', 'awakened', 'confronts']	['husband']					
16041	1203778	Richard	['drown', 'tells', 'made', 'pays', 'have', 'talk', 'joins']	['get', 'play', 'angers']	['husband', 'world']					
16042	1203778	Maude Young	['recognizes', 'calls']	['joins']	['Brown']					
16043	1203778	Earl Meeker		['joins']	['snob', 'disguises']					
16044	1203778	Gifford Rogers				tennis player				
16045	1203778	George S. Healey				priest				
16046	27584028	Stephen H	['visit', 'branded', 'confesses', 'sent', 'shares']		['rings']					
16047	27584028	O. Jacqueline	['visit']	['takes', 'called', 'share']						
16048	27584028	Ivan			['men']					
16049	10867220	Gauri	['forgets', 'starts', 'has']	['help', 'find', 'treated', 'comforts', 'move', 'found', 'marry']	['wife', 'transformed', 'family', 'husband']					
16050	10867220	Sharath Menon	['brings', 'leaves', 'asks', 'staring', 'love']		['mother', 'son']					
16051	10867220	Sandhya	['informs', 'decides', 'has', 'shocked', 'believe']	['calls', 'meet']						
16052	10867220	Maya	['staring', 'regain', 'love', 'who']		['engagement', 'bewildered', 'new']					
16053	10867220	Narendran	['starts', 'passes']	['search']	['husband', 'reminiscences', 'sadness', 'call']					
16054	285559	Freddie	['stripper', 'try', 'run', 'love', 'had']	['confronts', 'defend', 'shooting']	['dream']	stripper				
16055	285559	Jjaks	['avoids', 'try', 'run', 'had', 'remembers']	['blackmail', 'confronts', 'defend']	['brother']					
16056	285559	Sam	['confronts', 'tries', 'admits', 'finds', 'ends', 'killing']	['blackmail', 'suffocates', 'frame', 'threatens', 'marrying', 'repay']	['brother']					
16057	285559	Red		['killing']		owner				
16058	285559	Ben Costikyan		['arrested']		Detective				
16059	285559	Jjak			['car']					
16060	10597228	Colin	['desperate']	['have']						
16061	10597228	Billy	['trying']	['save']						
16062	10597228	Johnny	['ready']	['accept']						
16063	10597228	Dylan	['love']							
16064	10597228	Cass	['sure']		['scorer']	scorer				
16065	10597228	Adam	['told']							
16066	10597228	Kate			['love']					
16067	10597228	Vicky			['lovely']					
16068	24490519	Brij Mohan Agnihotri	['falls', 'meets']			bachelor				
16069	24490519	Brij Mohan Agnihotri	['falls', 'meets']			Professor				
16070	24490519	Punam		['conquer', 'attracted']	['daughter']					
16071	24490519	Ramesh			['named', 'student']	student				
16072	3072026	Paul	['love', 'friends', 'staying', 'go', 'made']	['questioned']	['virgin']					
16073	3072026	Guenther	['invites', 'go', 'made']		['parents', 'boy']					
16074	3072026	Hilde	['have', 'go']		['sister']					
16075	1419209	Silvia	['masterminded', 'writing']		['father', 'his']					
16076	1419209	Sílvia	['works']		['his']					
16077	1419209	Paulo		['meets']	['father']					
16078	1419209	André Maciel		['look']						
16079	1419209	Antunes			['father']					
16080	1419209	Cardoso			['friend']					
16081	236793	Janine	['take', 'starts', 'comes', 'blames']	['taking', 'believe']		superintendent				
16082	236793	Kate	['inconsolable', 'fears', 'recovered', 'kept', 'embarks']	['brings', 'fails']	['house']					
16083	236793	Molly	['dubious', 'take', 'discover', 'attempts']	['prove', 'blames']		doctor				
16084	236793	Jed		['thrown', 'showing', 'brings', 'meets']	['student', 'child', 'faithlessness', 'organist']	student				
16085	236793	Eleanor			['named']					
16086	11048780	Callie Morgan	['find']			editor				
16087	9338127	Iris	['start', 'meet', 'decides']	['visit']	['couple']					
16088	9338127	Billy	['runs', 'promises', 'has', 'wants']	['give']						
16089	9338127	Louis	['discusses', 'presents', 'meets']		['father']					
16090	9338127	Jamie	['staring', 'lying', 'western']	['embarrass']						
16091	9338127	Molly	['notices', 'lying']							
16092	9338127	Anna	['arguing', 'crying']		['woman']					
16093	9338127	Eddie	['meet']							
16094	9338127	Noel	['re-appears']	['asks']	['man']					
16095	9338127	Peter Brian Maxwell	['wants']	['convinces', 'think']						
16096	9338127	Ludo	['walks']		['her']					
16097	9338127	Julia	['sit', 'worries']		['first', 'attention']					
16098	9338127	Gerry	['sit', 'decides']	['leave']						
16099	9338127	Esther	['escort']	['presents', 'meets', 'paid']		escort				
16100	9338127	Sophie		['approaches', 'question']	['girl']					
16101	35321421	Tom	['accepts', 'embarks']							
16102	35321421	Mozart			['opera']					
16103	24410494	Nancy Montague	['allows', 'escapes', 'reach', 'arrived', 'travel', 'believes']	['leaving', 'be', 'kill', 'allows']	['www.answers.com/topic/america-film-1', 'brother']					
16104	24410494	Holden	['overhears', 'arrives']		['worth']					
16105	24410494	Butler	['occupies', 'leaves', 'plans']	['compelled', 'force', 'join']						
16106	24410494	Cornwallis			['surrender']	General				
16107	24410494	Morgan			['raiders']					
16108	5409260	Parker Ballantine	['gets', 'read', 'impressed', 'goes']	['see', 'believe']	['negativity', 'conflicted']	critic				
16109	5409260	Angela	['believe', 'continues']	['resist']	['wife']					
16110	1009560	Luke	['furious', 'interrupts', 'tells', 'persuades', 'say']	['borrow', 'mollified', 'calls', 'asks']	['friend', 'shop', 'night']					
16111	1009560	Alex	['calls', 'perform', 'confess', 'fell', 'arrives', 'sleeps', 'saw', 'told', 'arrived', 'agreed']	['revealed', 'swap']	['named']					
16112	1009560	Lisa	['wants', 'hangs', 'calls', 'crouches', 'left', 'name', 'begins', 'called', 'leaves', 'gave', 'met']	['found', 'cry', 'told', 'overhears', 'stalking', 'realized', 'offered', 'asked', 'move']	['shoes', 'silver', 'romance', 'neighbor', 'dancer', 'card']	dancer				
16113	1009560	Matt Simon	['returns', 'says', 'calls', 'follows', 'goes', 'asked', 'spies', 'takes', 'heads', 'gives', 'retrieved', 'leaves']	['tells', 'come', 'persuades', 'leads', 'saw', 'left', 'say', 'say', 'met', 'telling', 'seen']	['story', 'her']	executive				
16114	1009560	Matt Simon	['returns', 'says', 'calls', 'follows', 'goes', 'asked', 'spies', 'takes', 'heads', 'gives', 'retrieved', 'leaves']	['tells', 'come', 'persuades', 'leads', 'saw', 'left', 'say', 'say', 'met', 'telling', 'seen']	['story', 'her']	dancer				
16115	1009560	Rebecca	['brought', 'come']	['pick']	['fiancée']					
16116	12795201	Hogan	['defensive', 'does', 'deluded', 'thrilled', 'unaware']		['promiscuity', 'bachelor']	bachelor				
16117	12795201	Murphy	['servants']		['unhappiness']					
16118	12795201	Robin Austin	['moving']	['prevent']						
16119	12795201	Irene Wilson	['come', 'confronts']	['realise', 'determined', 'prevent']						
16120	12795201	David	['moving']	['prevent']						
16121	12795201	Dorkus	['servants']							
16122	45772	Rocky Balboa	['courting', 'skeptical', 'knocks', 'dating', 'suffers', 'confides', 'replies', 'calls', 'debilitating']	['putting', 'train']	['friend', 'girlfriend', 'way', 'potential', 'ability', 'spent', 'nickname']					
16123	45772	Creed	['says', 'sustains', 'Meets', 'comes', 'take']	['beat']	['skill', 'embarrassing', 'opponent']					
16124	45772	Mickey Goldmill	['considered']		['motives']	owner				
16125	45772	Adrian	['comes', 'runs']	['draws']	['sister', 'virtue']	clerk				
16126	45772	Paulie	['distracts']		['sister', 'friend']					
16127	6012695	Suresh	['falls', 'dies', 'advocate']							
16128	6012695	Shankar	['lovers', 'comes']	['saves', 'know', 'held']						
16129	6012695	Bhawariya	['lovers']		['girl']					
16130	4969220	Joe	['gets', 'guy', 'florist']		['fortune']					
16131	988136	Peter Colt	['sneaks', 'manages', 'makes', 'apologizes', 'persuades', 'running', 'play', 'lost', 'wins', 'had', 'finds', 'child', 'declares']	['reach']	['confidence', 'flat', 'game']	Tennis Player				
16132	988136	Dennis Bradbury	['comes', 'yells']			Tennis Player				
16133	988136	Lizzie Bradbury	['gets', 'reaches', 'prepares', 'enters', 'losing', 'watches', 'breaks', 'loses', 'goes', 'tells', 'get', 'cheering', 'comes']	['watching', 'win']	['support', 'room', 'girl', 'involving']					
16134	988136	Jake Hammond			['serves']					
16135	12219972	Neena	['refuses', 'discovers', 'live', 'kills', 'comes']	['molests', 'marry']	['beautiful', 'marriage']					
16136	12219972	Kumar	['loses', 'comes', 'become', 'criminal', 'offended', 'blackmails', 'sends', 'friends', 'records']	['kills']	['child']					
16137	12219972	Rohit	['brings', 'goes', 'friends', 'slips', 'live', 'having', 'become', 'stops', 'meets', 'marries', 'falls']	['injured', 'get']	['marriage', 'son']					
16138	18929976	Henry Durand	['announces', 'caught', 'kisses', 'finds', 'care', 'leaves', 'begins']	['informed', 'protective']						
16139	18929976	Emily	['want', 'caught']	['kisses']	['agent']					
16140	18929976	Tommy Lucero	['reveals', 'asks', 'seems', 'kisses', 'flown']	['betrayed', 'take', 'shot', 'expect']						
16141	18929976	Marty		['kisses', 'kill', 'hit']	['mother', 'behavior', 'rescues']					
16142	3834816	George Formby	['plays']		['character']	waiter				
16143	3834816	George Formby	['plays']		['character']	wrestler				
16144	3834816	Gullip			['boss']					
16145	29019687	Sosa	['get', 'breaks', 'lawyer']			lawyer				
16146	29019687	Luján		['meets', 'attacked']						
16147	23904795	Alan Darcy	['manages', 'starts']	['organize']	['man']					
16148	5222282	Dan Millman	['seeks', 'view', 'compete', 'won', 'attempts', 'one', 'nicknames', 'performs', 'control', 'diverts', 'knows', 'lives', 'receives', 'pay', 'recovers', 'drives', 'resumes', 'same', 'hurt', 'learns']	['learn', 'treats', 'appreciate', 'called', 'unsettled', 'ask', 'compensate']	['latter', 'problem', 'defiant', 'age', 'leg']	student				
16149	5222282	Socrates	['thoughts', 'vanished', 'appeared', 'gives']	['nicknames']	['knowledge', 'station', 'tutelage', 'belief', 'philosophy']	janitor				
16150	5222282	Joy	['treats']	['named']	['wife']					
16151	5222282	Tommy		['teach']	['his', 'insecurity']					
16152	14498349	Sherwood Nash	['assures', 'convinces', 'realizes', 'opens']		['crony']					
16153	14498349	Lynn Mason	['discovers']	['discovers', 'assures']		fashion designer				
16154	14498349	Alix			['wedding', 'alleged', 'companion']					
16155	14498349	Oscar Baroque				designer				
16156	32507626	Fred	['keep', 'decides', 'plans']	['give', 'marry']						
16157	32507626	Ronny	['call']							
16158	32507626	Mara	['puts']	['marry']	['his']					
16159	32507626	Linus		['like', 'get']	['son', 'team']					
16160	32507626	Denise			['young', 'attention', 'attractive']	filmmaker				
16161	41528	Forrest Gump	['waits', 'decides', 'becomes', 'saves', 'helps', 'returns', 'teaches', 'attracts', 'meets', 'buys', 'sits', 'receives', 'begins', 'enlists', 'asks', 'leaves', 'discovers']	['go', 'injured', 'thanks', 'reunited', 'joins', 'named', 'swept', 'visit', 'invited']	['mate', 'plans']	football player				
16162	41528	Dan Taylor	['joins', 'invests', 'scornful', 'keeps', 'thanks']		['hands']	mate				
16163	41528	Dan Taylor	['joins', 'invests', 'scornful', 'keeps', 'thanks']		['hands']	Lt.				
16164	41528	Jenny	['part', 'reveals', 'dies', 'returns', 'stays']	['meets', 'reunited', 'visit']						
16165	41528	Bubba		['killed']						
16166	41528	John F. Kennedy				President				
16167	41528	John F. Kennedy				football player				
16168	41528	Lyndon B. Johnson				President				
16169	41528	Richard Nixon				President				
16170	41528	George Wallace				football player				
16171	2676497	Felicitas	['turns', 'plays', 'falls']	['wife']	['needs']					
16172	2676497	Leo	['kills', 'loses', 'ask', 'finds', 'unaware', 'serves']	['plays', 'punished', 'calls']	['friends', 'One']					
16173	2676497	Ulrich		['take', 'ask']	['intervention']					
